 1350 330.16 0.00
 1352 326.37 3.08
 1354 333.94 5.41
 1356 328.36 2.86
 1358 328.28 5.50
 1360 325.79 4.64
 1362 327.08 3.61
 1364 329.00 4.11
 1366 327.28 4.15
 1368 324.43 4.17
 1370 326.50 2.79
 1372 323.43 4.30
 1374 325.47 3.42
 1376 330.03 3.59
 1378 327.41 4.06
 1380 332.03 3.13
 1382 330.95 5.48
 1384 323.26 3.89
 1386 325.24 5.52
 1388 324.74 3.21
 1390 329.54 2.78
 1392 327.19 5.25
 1394 327.34 4.19
 1396 326.87 3.81
 1398 332.38 4.10
 1400 323.28 4.57
 1402 324.57 3.84
 1404 321.72 5.21
 1406 323.87 7.21
 1408 338.83 6.68
 1410 335.70 2.77
 1412 336.21 3.61
 1414 337.46 2.00
 1416 332.90 2.87
 1418 332.56 3.53
 1420 331.27 2.48
 1422 334.47 4.72
 1424 334.89 5.63
 1426 334.27 3.97
 1428 332.74 4.52
 1430 334.11 4.54
 1432 330.48 2.88
 1434 332.43 6.38
 1436 329.33 4.13
 1438 329.05 3.12
 1440 335.37 3.48
 1442 332.08 2.48
 1444 333.77 2.93
 1446 335.51 3.32
 1448 330.08 4.34
 1450 328.77 5.05
 1452 331.33 3.82
 1454 329.51 3.56
 1456 331.50 5.29
 1458 332.15 4.75
 1460 336.10 4.69
 1462 333.74 5.78
 1464 330.89 5.38
 1466 330.16 0.00
 1468 330.13 3.66
 1470 325.46 4.07
 1472 327.06 3.41
 1474 340.34 3.95
 1476 335.16 3.63
 1478 336.59 1.83
 1480 323.85 3.62
 1482 330.80 3.84
 1484 327.39 4.14
 1486 331.42 3.55
 1488 327.70 5.41
 1490 336.99 2.73
 1492 330.31 5.61
 1494 332.44 5.96
 1496 331.93 3.09
 1498 322.51 4.57
 1500 335.67 4.60
 1502 337.19 3.00
 1504 326.67 3.07
 1506 341.77 3.28
 1508 334.61 3.52
 1510 334.62 2.80
 1512 330.94 2.73
 1514 336.78 2.68
 1516 331.84 2.51
 1518 336.13 1.12
 1520 327.41 3.73
 1522 329.43 3.67
 1524 336.52 6.52
 1526 336.43 3.21
 1528 333.09 6.21
 1530 330.30 3.10
 1532 330.03 4.16
 1534 332.52 2.41
    1 324.52 3.97
    3 327.38 2.95
    5 330.65 3.23
    7 329.42 2.99
    9 324.23 4.86
   11 325.18 3.96
   13 321.97 5.73
   15 325.34 3.79
   17 330.27 3.42
   19 330.93 4.55
   21 331.51 3.11
   23 331.43 5.06
   25 327.23 4.68
   27 327.63 4.46
   29 330.71 2.99
   31 326.08 3.70
   33 334.67 3.12
   35 333.94 4.82
   37 332.83 3.67
   39 333.70 3.08
   41 329.62 3.82
   43 330.66 3.77
   45 330.89 4.00
   47 329.47 4.37
   49 336.25 2.45
   51 337.26 2.69
   53 334.68 4.38
   55 336.24 2.37
   57 330.02 3.36
   59 329.64 5.29
   61 331.67 4.50
   63 332.43 4.86
   65 329.46 3.90
   67 331.59 3.62
   69 337.52 3.99
   71 337.80 3.63
   73 332.02 2.93
   75 330.56 5.61
   77 333.01 3.07
   79 330.75 4.35
   81 327.72 4.08
   83 331.90 0.00
   85 337.46 2.63
   87 336.42 2.59
   89 331.82 4.11
   91 339.07 3.51
   93 334.26 3.49
   95 337.66 6.08
   97 327.74 3.76
   99 321.63 4.25
  101 320.35 4.44
  103 332.93 3.73
  105 332.96 5.33
  107 329.57 3.91
  109 326.39 3.46
  111 330.01 3.39
  113 336.22 2.98
  115 334.62 3.32
  117 332.56 3.37
  119 337.96 3.39
  121 329.16 3.08
  123 329.59 4.82
  125 330.40 3.85
  127 332.37 4.87
  129 334.51 2.79
  131 331.82 4.35
  133 334.98 3.50
  135 334.76 2.87
  137 326.95 4.23
  139 336.89 4.54
  141 328.28 3.11
  143 328.44 3.48
  145 324.09 4.16
  147 335.72 3.03
  149 332.71 4.33
  151 338.16 3.35
  153 331.02 4.23
  155 344.18 8.39
  157 333.16 6.22
  159 330.82 4.02
  161 334.74 3.00
  163 336.33 2.80
  165 336.38 3.52
  167 336.94 3.23
  169 328.00 4.04
  171 331.54 4.16
  173 332.04 3.98
  175 327.46 3.99
  177 338.22 2.58
  179 336.07 2.46
  181 334.87 3.35
  183 338.12 3.30
  185 330.26 3.37
  187 330.46 3.32
  189 330.66 3.03
  191 333.99 3.52
  193 329.67 3.86
  195 335.62 3.30
  197 335.39 3.70
  199 334.06 2.94
  201 326.54 4.09
  203 331.95 3.75
  205 335.96 2.79
  207 331.07 3.17
  209 336.24 4.53
  211 336.81 3.01
  213 336.50 3.08
  215 339.34 4.70
  217 332.13 3.66
  219 332.22 3.74
  221 335.05 4.18
  223 325.05 3.52
  225 334.57 2.76
  227 334.48 3.25
  229 331.90 3.77
  231 326.20 4.44
  233 326.11 4.25
  235 325.49 4.07
  237 324.86 3.71
  239 325.09 5.08
  241 325.64 3.62
  243 333.46 4.09
  245 328.55 3.64
  247 330.17 3.15
  249 327.19 3.65
  251 330.48 3.41
  253 331.23 3.59
  255 332.11 3.85
  513 323.08 4.44
  515 334.12 0.00
  517 337.38 3.32
  519 335.67 3.88
  521 326.58 3.61
  523 331.34 5.46
  525 329.02 5.68
  527 329.19 2.92
  529 336.45 3.27
  531 334.40 4.20
  533 336.41 3.90
  535 331.92 3.25
  537 332.94 5.23
  539 330.86 4.02
  541 331.97 4.31
  543 332.61 4.87
  545 337.04 3.21
  547 333.09 4.69
  549 335.41 3.13
  551 339.22 2.56
  553 330.76 3.22
  555 329.84 3.78
  557 335.83 6.06
  559 339.57 9.87
  561 327.67 3.41
  563 333.98 3.07
  565 333.68 4.89
  567 337.01 2.71
  569 330.47 6.76
  571 330.28 6.44
  573 327.11 4.92
  575 329.37 3.05
  577 336.99 3.77
  579 340.04 2.78
  581 329.28 5.40
  583 341.17 3.13
  585 336.63 6.23
  587 336.03 3.81
  589 332.46 4.51
  591 339.74 3.41
  593 338.27 1.92
  595 337.52 3.76
  597 338.20 3.52
  599 339.08 1.85
  601 335.53 2.54
  603 334.15 4.31
  605 334.51 4.28
  607 333.21 3.30
  609 340.25 2.89
  611 334.12 0.00
  613 342.34 4.03
  615 340.08 2.16
  617 335.64 2.95
  619 334.87 4.72
  621 334.97 3.81
  623 336.24 2.82
  625 328.70 3.60
  627 335.35 2.87
  629 335.50 2.44
  631 333.88 3.93
  633 330.15 4.53
  635 334.21 3.22
  637 336.66 3.38
  639 331.06 3.18
  641 337.03 3.16
  643 341.38 1.98
  645 336.75 2.57
  647 339.74 2.14
  649 335.24 3.29
  651 333.30 3.64
  653 337.91 2.35
  655 338.76 1.91
  657 327.72 4.25
  659 332.36 4.30
  661 327.08 3.86
  663 325.43 5.23
  665 320.28 3.96
  667 329.75 3.28
  669 334.12 0.00
  671 332.61 3.90
  673 330.83 4.02
  675 332.58 4.38
  677 333.39 3.34
  679 329.48 4.94
  681 331.63 2.52
  683 330.40 3.07
  685 331.20 4.43
  687 335.97 2.64
  689 327.91 3.15
  691 338.16 2.68
  693 331.37 4.93
  695 333.64 4.54
  697 327.88 3.97
  699 322.11 4.62
  701 327.43 4.94
  703 329.94 3.20
  705 336.14 3.22
  707 338.65 4.70
  709 338.81 2.24
  711 337.92 4.56
  713 334.12 0.00
  715 332.83 3.23
  717 336.30 2.09
  719 327.14 6.38
  721 329.82 4.03
  723 325.95 3.68
  725 332.20 4.08
  727 334.64 3.23
  729 334.04 4.88
  731 334.79 2.37
  733 331.23 2.38
  735 331.31 4.53
  737 336.40 3.22
  739 337.90 3.36
  741 340.79 3.51
  743 338.89 2.22
  745 334.51 5.10
  747 334.17 6.47
  749 337.06 3.76
  751 326.48 3.73
  753 337.66 2.66
  755 337.36 5.62
  757 337.54 4.86
  759 330.18 3.47
  761 329.63 4.99
  763 331.00 2.80
  765 337.10 4.20
  767 332.95 3.67
  769 342.73 2.13
  771 326.99 3.39
  773 337.24 2.25
  775 338.20 1.92
  777 332.49 3.24
  779 338.73 2.36
  781 328.86 3.35
  783 334.74 3.26
  785 332.68 3.84
  787 332.13 4.70
  789 331.35 3.98
  791 333.02 4.25
  793 328.59 4.56
  795 331.37 4.28
  797 328.92 4.06
  799 327.64 3.64
  801 333.57 5.36
  803 335.21 3.75
  805 335.66 3.92
  807 335.59 2.53
  809 329.13 5.15
  811 330.50 4.31
  813 334.23 2.87
  815 331.56 4.62
  817 329.37 4.63
  819 335.89 2.80
  821 334.06 3.42
  823 332.76 4.35
  825 327.56 4.01
  827 330.72 3.20
  829 326.41 2.85
  831 328.90 3.53
  833 336.13 4.01
  835 336.72 5.24
  837 336.20 2.09
  839 337.37 3.17
  841 331.99 4.06
  843 331.44 2.81
  845 330.85 3.78
  847 332.87 3.54
  849 336.41 2.99
  851 337.30 2.53
  853 338.34 3.16
  855 336.70 2.42
  857 329.01 4.22
  859 331.85 3.62
  861 334.17 4.09
  863 328.55 3.02
  865 332.74 0.00
  867 337.38 4.15
  869 335.51 2.67
  871 338.57 2.23
  873 332.22 5.17
  875 331.94 3.04
  877 331.36 4.11
  879 336.28 3.98
  881 329.17 4.30
  883 337.22 3.08
  885 336.02 2.88
  887 334.95 2.89
  889 329.53 3.75
  891 332.68 3.40
  893 330.85 4.03
  895 329.95 5.20
  897 338.82 2.94
  899 336.45 3.59
  901 336.06 3.09
  903 338.19 2.82
  905 331.72 4.24
  907 333.17 3.14
  909 335.51 2.17
  911 336.89 5.51
  913 329.90 4.92
  915 343.59 7.33
  917 327.89 3.98
  919 332.17 2.93
  921 340.59 9.27
  923 324.16 3.54
  925 335.74 3.55
  927 337.92 4.23
  929 328.06 5.15
  931 339.57 2.53
  933 337.96 2.57
  935 338.52 4.43
  937 326.28 6.48
  939 331.87 4.60
  941 330.18 3.35
  943 332.46 3.85
  945 336.50 3.57
  947 334.06 2.85
  949 336.70 3.03
  951 333.39 4.67
  953 325.41 4.07
  955 324.47 3.68
  957 331.80 3.70
  959 330.52 4.41
  961 341.02 5.31
  963 337.37 6.10
  965 337.95 6.43
  967 338.45 2.19
  969 330.92 7.19
  971 330.27 4.22
  973 336.08 1.79
  975 334.01 3.60
  977 327.50 4.43
  979 331.58 3.29
  981 329.37 4.66
  983 330.12 4.57
  985 324.29 5.56
  987 324.05 4.05
  989 324.91 4.32
  991 328.01 4.24
  993 329.38 2.82
  995 335.10 3.66
  997 330.59 4.07
  999 334.45 4.82
 1001 326.87 4.09
 1003 327.61 4.27
 1005 328.03 2.56
 1007 321.56 4.34
 1009 327.31 3.27
 1011 336.83 3.09
 1013 329.09 3.59
 1015 331.53 3.84
 1017 329.97 3.70
 1019 325.53 4.38
 1021 334.26 4.41
 1023 332.40 4.33
 1025 328.20 3.76
 1027 332.07 4.57
 1029 334.07 5.73
 1031 326.80 3.60
 1033 326.60 3.56
 1035 324.93 3.55
 1037 325.93 3.55
 1039 324.77 5.18
 1041 328.34 4.48
 1043 327.76 4.35
 1045 327.64 3.87
 1047 333.66 4.78
 1049 324.93 4.12
 1051 328.57 2.98
 1053 328.29 3.47
 1055 331.28 3.22
 1057 330.43 3.86
 1059 334.16 3.93
 1061 328.28 3.31
 1063 340.39 5.63
 1065 328.28 4.96
 1067 329.56 4.80
 1069 336.98 6.86
 1071 329.85 0.00
 1073 335.52 4.49
 1075 325.67 5.27
 1077 342.19 3.83
 1079 341.87 4.57
 1081 334.90 5.70
 1083 332.26 3.95
 1085 334.39 5.03
 1087 329.85 0.00
 1089 329.75 3.79
 1091 330.15 4.28
 1093 329.86 3.53
 1095 337.12 2.61
 1097 323.88 5.05
 1099 326.40 3.95
 1101 324.11 3.39
 1103 325.09 4.50
 1105 330.01 4.68
 1107 331.30 3.93
 1109 331.82 6.65
 1111 331.89 4.03
 1113 329.44 5.41
 1115 329.17 2.43
 1117 326.06 5.14
 1119 328.79 3.04
 1121 332.06 4.07
 1123 332.05 4.46
 1125 329.21 3.82
 1127 324.23 3.92
 1129 326.05 2.83
 1131 327.07 4.74
 1133 323.27 3.70
 1135 322.18 3.25
 1137 326.78 4.51
 1139 331.78 4.77
 1141 329.86 2.83
 1143 333.48 2.93
 1145 326.44 2.21
 1147 326.76 4.09
 1149 327.35 3.46
 1151 326.92 3.47
 1153 335.19 6.15
 1155 334.07 4.03
 1157 330.38 3.63
 1159 326.03 4.39
 1161 325.39 4.51
 1163 327.55 4.93
 1165 324.79 3.57
 1167 322.61 4.29
 1169 330.09 4.78
 1171 327.89 3.06
 1173 329.09 2.64
 1175 335.66 2.13
 1177 327.33 3.57
 1179 330.10 2.56
 1181 330.56 4.38
 1183 329.44 3.69
 1185 331.59 3.45
 1187 328.51 3.17
 1189 330.51 3.79
 1191 327.98 5.02
 1193 325.64 3.61
 1195 324.51 4.92
 1197 323.50 2.74
 1199 325.69 5.16
 1201 327.08 4.13
 1203 329.55 5.79
 1205 328.35 4.40
 1207 329.29 5.92
 1209 323.04 4.87
 1211 332.08 6.86
 1213 329.32 5.47
 1215 322.96 4.37
 1217 332.82 3.13
 1219 336.82 7.03
 1221 331.65 3.79
 1223 334.74 2.48
 1225 329.80 3.86
 1227 330.75 4.72
 1229 331.69 3.72
 1231 327.60 5.84
 1233 335.49 3.30
 1235 335.77 2.77
 1237 335.77 3.87
 1239 338.06 2.83
 1241 329.93 4.01
 1243 332.47 2.68
 1245 328.74 3.98
 1247 333.69 5.06
 1249 334.71 2.66
 1251 334.37 4.97
 1253 334.30 2.74
 1255 334.51 3.35
 1257 327.63 3.33
 1259 332.16 4.54
 1261 332.17 5.56
 1263 332.93 5.36
 1265 335.60 3.80
 1267 335.68 3.97
 1269 336.11 3.86
 1271 338.03 4.84
 1273 334.21 6.99
 1275 331.81 3.93
 1277 334.02 3.19
 1279 329.85 0.00
 1281 334.01 2.12
 1283 338.04 1.79
 1285 332.89 2.33
 1287 332.55 3.28
 1289 328.50 3.12
 1291 330.77 3.33
 1293 331.25 2.47
 1295 336.29 3.61
 1297 329.75 3.69
 1299 334.68 3.10
 1301 337.40 2.50
 1303 338.76 4.00
 1305 331.07 6.58
 1307 330.34 2.83
 1309 334.33 3.35
 1311 332.54 4.01
 1313 328.11 3.27
 1315 330.97 4.05
 1317 333.16 7.44
 1319 324.00 3.68
 1321 324.76 3.83
 1323 321.54 4.79
 1325 323.32 6.08
 1327 329.67 1.62
 1329 328.02 3.08
 1331 328.98 4.94
 1333 326.87 6.18
 1335 329.59 4.70
 1337 323.48 5.09
 1339 327.29 5.11
 1341 326.98 4.60
 1343 323.03 6.27
 1345 337.72 4.63
 1347 335.78 2.82
 1349 340.69 2.80
 1351 337.86 2.32
 1353 334.07 2.11
 1355 333.48 3.50
 1357 332.23 2.79
 1359 333.49 3.14
 1361 334.53 5.37
 1363 342.03 7.86
 1365 338.53 3.18
 1367 338.32 3.90
 1369 339.41 0.83
 1371 335.64 2.35
 1373 334.08 3.28
 1375 337.73 6.00
 1377 333.32 5.32
 1379 331.30 2.88
 1381 330.66 2.35
 1383 329.38 3.25
 1385 322.91 5.05
 1387 323.77 4.26
 1389 321.36 4.23
 1391 327.85 3.85
 1393 330.89 5.97
 1395 329.17 5.09
 1397 335.58 2.43
 1399 334.88 3.87
 1401 328.02 4.09
 1403 327.72 4.91
 1405 330.49 5.59
 1407 331.24 4.40
 1409 330.96 3.47
 1411 330.60 3.78
 1413 327.26 4.34
 1415 328.43 4.02
 1417 323.25 4.76
 1419 324.35 4.81
 1421 320.99 3.65
 1423 327.22 4.12
 1425 331.28 5.10
 1427 328.05 3.05
 1429 331.61 4.45
 1431 334.72 3.52
