  36 478 479 483 484 485 488 489 490 492
 493 497 498 499 501 502 504 505 520 539
 541 542 546 547 549 550 552 553 555 556
 558 559 563 636 637 639 641
  NB. DE CL.3*EN TOT                                    
     17     16     12      8     12      8      6      4      5      5
      5      2      5      5      3      2      3      1      1      1
      1      3      0      2      0      1      0      1      1      0
      0      0      0      0      0      0      0      0      1      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0     10     20     76    144    256
    439    630    825   1092   1257   1353   1436   1658   1640   1685
   1709   1541   1580   1349   1326   1254   1194   1063    955    886
    821    735    638    576    526    489    394    363    348    302
    299    218    164    197    172    124    130     93     85     89
     72     69     54     53     47     34     36     31     35     20
     14     21     18     12     14     12     16      7      9      8
      8      5      7      3      3      5      7      1      5      2
      6      0      2      1      3      1      2      1      0      8
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      3
     10      9     33     55     88    132    183    246    373    413
    439    548    574    616    677    646    670    730    636    627
    609    619    561    605    530    509    484    414    391    386
    323    298    255    257    241    205    190    160    155    120
    140    106    112     93     93     72     72     69     61     58
     44     57     45     45     33     33     22     23     18     19
     19     15     16      9     15     11     10      6      9      4
      3      3      5      2      2      7      6      2      3     30
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      2      2      6      9     18
     22     36     52     72     96    108    116    126    119    179
    141    188    191    183    192    206    197    166    188    203
    178    161    177    149    167    134    137    112    113    113
    104     88     91     77     71     75     70     68     63     61
     44     47     33     38     39     31     33     26     33     17
     23     12     18     19     19     17      9      8     10     11
      7     14      8      7      7      5      6      9      7     37
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      1      2      2      3      4      3      3     11      8
     19     20     28     25     33     27     27     37     35     35
     40     35     33     53     39     48     37     36     39     29
     37     29     23     33     33     40     30     23     22     23
     19     16     14     13     15     13     12     15     12     11
      7      9     11      8     19      6      5      6      3      8
      8      3      7      2      8      2      8      6      2     48
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      1      0      0
      0      0      4      0      1      3      2      0      0      4
      4      1      1      8      5      6      3      6      4      8
      5      7      8      5      5      6      5      6      7      4
      3      5      8      7      2      5      3      6      4      3
      1      5      4      2      2      5      4      2      3      4
      0      2      2      2      3      3      2      1      4     22
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      1      2      0      1      0      0      0      2      1      0
      0      0      1      0      0      1      1      0      0      1
      1      0      1      0      1      1      1      0      1      1
      1      0      0      0      1      0      1      1      0      1
      0      1      3      0      0      1      0      0      0      8
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      1      0      0
      0      0      1      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
   2443     41     46    162   1368   8867  27073  44333  47963  38582
  24255  12938   6088   2783   1364    732    366    227    117     68
     34     15      9      4      4      2      0      0      2      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      2      9    113    998   4400  10234
  15744  17975  16896  13870  10364   7531   5520   4280   3082   2416
   1856   1461   1159    955    767    674    539    457    339    317
    271    233    210    172    162    137    117     97     91     76
     81     65     47     36     41     32     26     27     32     30
     15     16      7      8     10      6      7      6     12      1
      6      4      6      7      1      4      2      2      0      3
      1      2      1      1      1      0      1      1      1      0
      1      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      0      0      0      0      1
      0      0      0      0      0      0      0      0      3     17
    183    679   1486   2346   2890   3073   2911   2664   2408   2131
   1828   1543   1277   1144    949    845    729    632    582    476
    430    423    312    309    270    255    233    192    198    161
    141    139    123    131     92    102     78     84     78     70
     54     52     50     62     27     30     28     32     24     34
     21     28     20     14     14     10     16     13     16      8
      7      2      9      4      7      7      2      3      5      1
      5      3      4      3      3      3      1      1      1      1
      0      0      0      0      1      2      0      0      0      0
      0      0      0      0      0      0      0      0      0      0
      0      0      4     14     48    139    216    285    349    419
    420    397    440    423    380    408    348    327    328    268
    251    276    218    211    192    178    170    181    138    135
    136    140    121    128    109     92     97     81     84     70
     64     61     65     60     40     33     53     43     44     39
     27     31     34     29     30     21     20     18     29     13
     11      8     15     12     15     13     11      7     11      9
      6      7      5      5      7      5      5      3      5      1
      2      4      3      3      2      1      1      1      3      6
      0      0      0      0      0      0      0      0      0      0
      0      0      0      0      0      1      0      5     11      9
     27     40     59     47     75     80     80     73     97    109
    101     87     98     75     96     69     92     75     92     78
     53     58     65     61     38     48     48     64     41     62
     41     52     55     36     40     37     41     49     26     27
     35     28     26     31     28     22     22     26     17     24
     22     17     21     17     13     15     11     10     16     11
     10     10      5      5      9      7      7      2     14      1
      8      8      3      6      4      2      3      5      2     28
      0      0      0      0      0      0      0      0      0      0
