 Run  60376, Layer 3, Xb=   -0.325277E+00, Yb=    0.191440E+00, Status= 0
 Run  60376, Layer 3, Xb=   -0.328272E+00, Yb=    0.189105E+00, Status= 0
 Run  60377, Layer 3, Xb=   -0.328745E+00, Yb=    0.193666E+00, Status= 0
 Run  60379, Layer 3, Xb=   -0.325078E+00, Yb=    0.192491E+00, Status= 0
 Run  60414, Layer 3, Xb=   -0.326820E+00, Yb=    0.194863E+00, Status= 0
 Run  60414, Layer 3, Xb=   -0.324086E+00, Yb=    0.198681E+00, Status= 0
 Run  60416, Layer 3, Xb=   -0.328291E+00, Yb=    0.195491E+00, Status= 0
 Run  60417, Layer 3, Xb=   -0.327501E+00, Yb=    0.195207E+00, Status= 0
 Run  60420, Layer 3, Xb=   -0.329752E+00, Yb=    0.196949E+00, Status= 0
 Run  60473, Layer 3, Xb=   -0.326943E+00, Yb=    0.198072E+00, Status= 0
 Run  60479, Layer 3, Xb=   -0.329671E+00, Yb=    0.194389E+00, Status= 0
 Run  60506, Layer 3, Xb=   -0.328493E+00, Yb=    0.197160E+00, Status= 0
 Run  60506, Layer 3, Xb=   -0.329012E+00, Yb=    0.198120E+00, Status= 0
 Run  60510, Layer 3, Xb=   -0.325928E+00, Yb=    0.194652E+00, Status= 0
 Run 64215, Store 4387, Lay3, Beg. time 04/25/93 09:30, End time 04/25/93 12:47
 Ax=  847.3, Xb=-0.2796E+00+-0.1589E-02, Ay=  864.7, Yb= 0.2560E+00+-0.1638E-02
 Run 64217, Store 4387, Lay3, Beg. time 04/25/93 13:17, End time 04/25/93 16:03
 Ax=  289.9, Xb=-0.2799E+00+-0.2709E-02, Ay=  303.2, Yb= 0.2539E+00+-0.2541E-02
 Run 64220, Store 4388, Lay3, Beg. time 04/25/93 19:54, End time 04/25/93 23:06
 Ax=  601.6, Xb=-0.2818E+00+-0.1856E-02, Ay=  614.7, Yb= 0.2548E+00+-0.1859E-02
 Run 64221, Store 4388, Lay3, Beg. time 04/25/93 23:33, End time 04/26/93 02:23
 Ax=  684.1, Xb=-0.2812E+00+-0.1680E-02, Ay=  696.9, Yb= 0.2551E+00+-0.1773E-02
 Run 64224, Store 4388, Lay3, Beg. time 04/26/93 05:42, End time 04/26/93 08:51
 Ax=  653.2, Xb=-0.2818E+00+-0.1733E-02, Ay=  648.3, Yb= 0.2555E+00+-0.1793E-02
 Run 64250, Store 4389, Lay3, Beg. time 04/26/93 15:11, End time 04/26/93 16:57
 Ax=  333.8, Xb=-0.2712E+00+-0.2540E-02, Ay=  335.4, Yb= 0.2051E+00+-0.2623E-02
 Run 64252, Store 4389, Lay3, Beg. time 04/26/93 18:42, End time 04/26/93 22:04
 Ax=  525.4, Xb=-0.2699E+00+-0.2039E-02, Ay=  528.7, Yb= 0.2011E+00+-0.2178E-02
 Run 64254, Store 4389, Lay3, Beg. time 04/27/93 02:20, End time 04/27/93 05:53
 Ax=  784.9, Xb=-0.2713E+00+-0.1673E-02, Ay=  773.0, Yb= 0.2039E+00+-0.1792E-02
 Run 64255, Store 4389, Lay3, Beg. time 04/27/93 07:37, End time 04/27/93 08:15
 Ax=  138.6, Xb=-0.2701E+00+-0.3908E-02, Ay=  124.4, Yb= 0.2051E+00+-0.4526E-02
 Run 64275, Store 4390, Lay3, Beg. time 04/27/93 19:36, End time 04/27/93 23:09
 Ax=  553.5, Xb=-0.2713E+00+-0.1992E-02, Ay=  547.2, Yb= 0.2055E+00+-0.1994E-02
 Run 64276, Store 4390, Lay3, Beg. time 04/27/93 23:34, End time 04/28/93 01:30
 Ax=  338.6, Xb=-0.2712E+00+-0.2521E-02, Ay=  350.3, Yb= 0.2025E+00+-0.2670E-02
 Run 64277, Store 4390, Lay3, Beg. time 04/28/93 03:03, End time 04/28/93 06:10
 Ax=  596.6, Xb=-0.2725E+00+-0.1851E-02, Ay=  627.3, Yb= 0.2038E+00+-0.1911E-02
 Run 64278, Store 4390, Lay3, Beg. time 04/28/93 06:10, End time 04/28/93 08:03
 Ax=  311.7, Xb=-0.2710E+00+-0.2709E-02, Ay=  322.7, Yb= 0.2025E+00+-0.2547E-02
 Run 64425, Store 4398, Lay3, Beg. time 04/29/93 21:00, End time 04/29/93 22:33
 Ax=  141.2, Xb=-0.2704E+00+-0.4141E-02, Ay=  130.0, Yb= 0.1974E+00+-0.3603E-02
 Run 64426, Store 4398, Lay3, Beg. time 04/29/93 23:44, End time 04/30/93 02:40
 Ax=  226.1, Xb=-0.2710E+00+-0.3076E-02, Ay=  216.7, Yb= 0.1978E+00+-0.3275E-02
 Run 64428, Store 4398, Lay3, Beg. time 04/30/93 02:44, End time 04/30/93 06:45
 Ax=  757.9, Xb=-0.2904E+00+-0.7804E-04, Ay=  823.8, Yb= 0.2095E+00+-0.6952E-04
 Run 64432, Store 4398, Lay3, Beg. time 04/30/93 10:33, End time 04/30/93 12:31
 Ax=  164.8, Xb=-0.2736E+00+-0.3368E-02, Ay=  158.6, Yb= 0.2031E+00+-0.3765E-02
 Run 64462, Store 4400, Lay3, Beg. time 04/30/93 19:23, End time 04/30/93 21:06
 Ax=  118.3, Xb=-0.2765E+00+-0.3983E-02, Ay=  117.2, Yb= 0.2037E+00+-0.4258E-02
 Run 64463, Store 4400, Lay3, Beg. time 04/30/93 21:48, End time 04/30/93 23:48
 Ax=  129.2, Xb=-0.2704E+00+-0.4503E-02, Ay=  146.7, Yb= 0.2003E+00+-0.3787E-02
 Run 64464, Store 4400, Lay3, Beg. time 04/30/93 23:58, End time 05/01/93 03:53
 Ax=  319.1, Xb=-0.2726E+00+-0.2788E-02, Ay=  308.7, Yb= 0.2025E+00+-0.2896E-02
 Run 64466, Store 4400, Lay3, Beg. time 05/01/93 03:57, End time 05/01/93 08:00
 Ax=  311.0, Xb=-0.2724E+00+-0.2705E-02, Ay=  289.4, Yb= 0.2051E+00+-0.2766E-02
 Run 64484, Store 4400, Lay3, Beg. time 05/01/93 10:57, End time 05/01/93 13:13
 Ax=  188.0, Xb=-0.2759E+00+-0.3566E-02, Ay=  187.7, Yb= 0.2024E+00+-0.3451E-02
 Run 64500, Store 4401, Lay3, Beg. time 05/02/93 02:47, End time 05/02/93 04:21
 Ax=  446.3, Xb=-0.2754E+00+-0.2262E-02, Ay=  458.4, Yb= 0.2054E+00+-0.2052E-02
 Run 64530, Store 4404, Lay3, Beg. time 05/02/93 19:21, End time 05/02/93 20:39
 Ax=  136.1, Xb=-0.2733E+00+-0.3787E-02, Ay=  130.8, Yb= 0.2053E+00+-0.3783E-02
 Run 64583, Store 4408, Lay3, Beg. time 05/03/93 23:24, End time 05/04/93 02:27
 Ax=  626.8, Xb=-0.2826E+00+-0.1707E-02, Ay=  658.6, Yb= 0.2590E+00+-0.1712E-02
 Run 64606, Store 4409, Lay3, Beg. time 05/04/93 17:32, End time 05/04/93 17:50
 Ax=   42.4, Xb=-0.2709E+00+-0.5567E-02, Ay=   45.6, Yb= 0.2097E+00+-0.7249E-02
 Run 64608, Store 4409, Lay3, Beg. time 05/04/93 18:04, End time 05/04/93 18:32
 Ax=  104.5, Xb=-0.2763E+00+-0.3551E-02, Ay=   93.7, Yb= 0.2012E+00+-0.4771E-02
 Run 64610, Store 4409, Lay3, Beg. time 05/04/93 18:35, End time 05/04/93 22:10
 Ax=  697.5, Xb=-0.2743E+00+-0.1773E-02, Ay=  697.9, Yb= 0.2022E+00+-0.1810E-02
 Run 64612, Store 4409, Lay3, Beg. time 05/04/93 22:41, End time 05/04/93 23:58
 Ax=  277.1, Xb=-0.2732E+00+-0.2862E-02, Ay=  274.8, Yb= 0.2032E+00+-0.3021E-02
 Run 64614, Store 4409, Lay3, Beg. time 05/05/93 00:15, End time 05/05/93 02:35
 Ax=  512.8, Xb=-0.2734E+00+-0.2142E-02, Ay=  516.7, Yb= 0.2023E+00+-0.2203E-02
 Run 64618, Store 4409, Lay3, Beg. time 05/05/93 02:57, End time 05/05/93 03:08
 Ax=   43.0, Xb=-0.2691E+00+-0.8345E-02, Ay=   45.6, Yb= 0.1944E+00+-0.6963E-02
 Run 64620, Store 4409, Lay3, Beg. time 05/05/93 03:16, End time 05/05/93 05:05
 Ax=  477.7, Xb=-0.2739E+00+-0.2079E-02, Ay=  461.5, Yb= 0.2005E+00+-0.2256E-02
 Run 64676, Store 4412, Lay3, Beg. time 05/06/93 09:18, End time 05/06/93 10:20
 Ax=  176.8, Xb=-0.2719E+00+-0.3555E-02, Ay=  177.4, Yb= 0.2022E+00+-0.3695E-02
 Run 64677, Store 4412, Lay3, Beg. time 05/06/93 10:27, End time 05/06/93 10:45
 Ax=   57.4, Xb=-0.2764E+00+-0.5437E-02, Ay=   55.4, Yb= 0.2044E+00+-0.4581E-02
 Run 64679, Store 4412, Lay3, Beg. time 05/06/93 10:57, End time 05/06/93 13:44
 Ax=  580.2, Xb=-0.2729E+00+-0.1872E-02, Ay=  558.8, Yb= 0.2021E+00+-0.1941E-02
 Run 64680, Store 4412, Lay3, Beg. time 05/06/93 13:51, End time 05/06/93 15:10
 Ax=  276.1, Xb=-0.2743E+00+-0.2816E-02, Ay=  279.0, Yb= 0.2012E+00+-0.2892E-02
 Run 64764, Store 4421, Lay3, Beg. time 05/08/93 13:05, End time 05/08/93 14:27
 Ax=  137.0, Xb=-0.2874E+00+-0.3562E-02, Ay=  160.2, Yb= 0.2554E+00+-0.3343E-02
 Run 64777, Store 4422, Lay3, Beg. time 05/09/93 00:10, End time 05/09/93 01:38
 Ax=  377.5, Xb=-0.2847E+00+-0.2282E-02, Ay=  379.9, Yb= 0.2566E+00+-0.2328E-02
 Run 64778, Store 4422, Lay3, Beg. time 05/09/93 03:28, End time 05/09/93 04:38
 Ax=  326.6, Xb=-0.2851E+00+-0.2462E-02, Ay=  317.7, Yb= 0.2590E+00+-0.2412E-02
 Run 64779, Store 4422, Lay3, Beg. time 05/09/93 05:27, End time 05/09/93 05:48
 Ax=   98.8, Xb=-0.2898E+00+-0.4100E-02, Ay=   88.2, Yb= 0.2596E+00+-0.5264E-02
 Run 64786, Store 4423, Lay3, Beg. time 05/09/93 10:05, End time 05/09/93 11:20
 Ax= 1246.0, Xb=-0.3003E+00+-0.4960E-04, Ay= 1860.4, Yb= 0.2699E+00+-0.3917E-04
 Run 64796, Store 4424, Lay3, Beg. time 05/09/93 22:34, End time 05/10/93 01:13
 Ax=  556.8, Xb=-0.2836E+00+-0.1897E-02, Ay=  595.5, Yb= 0.2575E+00+-0.1865E-02
 Run 64801, Store 4424, Lay3, Beg. time 05/10/93 01:34, End time 05/10/93 03:08
 Ax=  374.3, Xb=-0.2862E+00+-0.2381E-02, Ay=  385.5, Yb= 0.2567E+00+-0.2357E-02
 Run 64805, Store 4424, Lay3, Beg. time 05/10/93 03:12, End time 05/10/93 03:41
 Ax=  104.8, Xb=-0.2833E+00+-0.4635E-02, Ay=   98.8, Yb= 0.2552E+00+-0.4558E-02
 Run 64818, Store 4425, Lay3, Beg. time 05/10/93 08:20, End time 05/10/93 10:46
 Ax=  527.4, Xb=-0.2851E+00+-0.2034E-02, Ay=  555.8, Yb= 0.2581E+00+-0.1967E-02
 Run 64834, Store 4427, Lay3, Beg. time 05/10/93 18:13, End time 05/10/93 20:38
 Ax=  620.2, Xb=-0.2830E+00+-0.1807E-02, Ay=  618.7, Yb= 0.2608E+00+-0.1910E-02
 Run 64838, Store 4427, Lay3, Beg. time 05/10/93 20:53, End time 05/10/93 21:55
 Ax=  273.6, Xb=-0.2863E+00+-0.2572E-02, Ay=  275.8, Yb= 0.2573E+00+-0.2647E-02
 Run 64839, Store 4427, Lay3, Beg. time 05/10/93 22:53, End time 05/10/93 23:17
 Ax=  105.3, Xb=-0.2856E+00+-0.4313E-02, Ay=  101.8, Yb= 0.2591E+00+-0.4213E-02
 Run 64840, Store 4427, Lay3, Beg. time 05/10/93 23:25, End time 05/11/93 00:56
 Ax=   48.1, Xb=-0.2803E+00+-0.6936E-02, Ay=   46.2, Yb= 0.2579E+00+-0.7396E-02
 Run 64843, Store 4427, Lay3, Beg. time 05/11/93 01:20, End time 05/11/93 03:07
 Ax=  514.0, Xb=-0.2855E+00+-0.1884E-02, Ay=  498.6, Yb= 0.2591E+00+-0.1986E-02
 Run 64845, Store 4427, Lay3, Beg. time 05/11/93 03:08, End time 05/11/93 03:36
 Ax=  123.2, Xb=-0.2863E+00+-0.4187E-02, Ay=  123.7, Yb= 0.2539E+00+-0.3980E-02
 Run 64847, Store 4427, Lay3, Beg. time 05/11/93 03:37, End time 05/11/93 04:02
 Ax=  106.5, Xb=-0.2851E+00+-0.4415E-02, Ay=  110.3, Yb= 0.2597E+00+-0.4662E-02
 Run 64879, Store 4428, Lay3, Beg. time 05/11/93 08:12, End time 05/11/93 08:33
 Ax= 3262.2, Xb=-0.2503E+00+-0.2615E-04, Ay= 2798.9, Yb= 0.2596E+00+-0.2877E-04
 Run 64881, Store 4428, Lay3, Beg. time 05/11/93 09:04, End time 05/11/93 12:47
 Ax=  897.8, Xb=-0.2865E+00+-0.1484E-02, Ay=  926.5, Yb= 0.2580E+00+-0.1507E-02
 Run 64883, Store 4428, Lay3, Beg. time 05/11/93 13:42, End time 05/11/93 17:04
 Ax=  722.4, Xb=-0.2852E+00+-0.1594E-02, Ay=  731.9, Yb= 0.2600E+00+-0.1667E-02
 Run 64884, Store 4428, Lay3, Beg. time 05/11/93 17:10, End time 05/11/93 17:57
 Ax=  163.5, Xb=-0.2864E+00+-0.3511E-02, Ay=  160.4, Yb= 0.2584E+00+-0.3735E-02
 Run 64897, Store 4429, Lay3, Beg. time 05/11/93 21:38, End time 05/11/93 22:18
 Ax=  142.0, Xb=-0.2825E+00+-0.3673E-02, Ay=  141.9, Yb= 0.2581E+00+-0.4013E-02
 Run 65122, Store 4442, Lay3, Beg. time 05/15/93 16:09, End time 05/15/93 17:11
 Ax=  180.9, Xb=-0.3046E+00+-0.3324E-02, Ay=  179.3, Yb= 0.2597E+00+-0.3749E-02
 Run 65123, Store 4442, Lay3, Beg. time 05/15/93 17:22, End time 05/15/93 20:14
 Ax=  627.0, Xb=-0.3067E+00+-0.1802E-02, Ay=  618.1, Yb= 0.2596E+00+-0.1833E-02
 Run 65124, Store 4442, Lay3, Beg. time 05/15/93 20:24, End time 05/15/93 23:04
 Ax=  102.8, Xb=-0.3079E+00+-0.4370E-02, Ay=  100.2, Yb= 0.2570E+00+-0.4491E-02
 Run 65131, Store 4442, Lay3, Beg. time 05/16/93 04:46, End time 05/16/93 06:15
 Ax=  329.3, Xb=-0.3105E+00+-0.2461E-02, Ay=  329.2, Yb= 0.2548E+00+-0.2514E-02
 Run 65254, Store 4447, Lay3, Beg. time 05/18/93 16:35, End time 05/18/93 17:40
 Ax=  219.7, Xb=-0.3146E+00+-0.2963E-02, Ay=  207.7, Yb= 0.2653E+00+-0.3094E-02
 Run 65279, Store 4450, Lay3, Beg. time 05/19/93 03:12, End time 05/19/93 05:44
 Ax=  277.6, Xb=-0.3034E+00+-0.2677E-02, Ay=  267.1, Yb= 0.2431E+00+-0.3036E-02
 Run 65285, Store 4450, Lay3, Beg. time 05/19/93 05:50, End time 05/19/93 07:02
 Ax=  198.3, Xb=-0.3020E+00+-0.3372E-02, Ay=  210.4, Yb= 0.2446E+00+-0.2933E-02
 Run 65288, Store 4450, Lay3, Beg. time 05/19/93 07:45, End time 05/19/93 11:03
 Ax=  445.6, Xb=-0.3039E+00+-0.2208E-02, Ay=  445.1, Yb= 0.2461E+00+-0.2203E-02
 Run 65358, Store 4454, Lay3, Beg. time 05/20/93 09:38, End time 05/20/93 10:21
 Ax=  123.6, Xb=-0.3005E+00+-0.4152E-02, Ay=  136.2, Yb= 0.2439E+00+-0.3929E-02
 Run 65374, Store 4454, Lay3, Beg. time 05/20/93 14:48, End time 05/20/93 17:19
 Ax=  545.7, Xb=-0.2967E+00+-0.1867E-02, Ay=  571.0, Yb= 0.2465E+00+-0.1920E-02
 Run 65377, Store 4454, Lay3, Beg. time 05/20/93 17:30, End time 05/20/93 20:15
 Ax=  399.6, Xb=-0.2921E+00+-0.2258E-02, Ay=  407.6, Yb= 0.2477E+00+-0.2215E-02
 Run 65422, Store 4456, Lay3, Beg. time 05/21/93 07:31, End time 05/21/93 10:19
 Ax=  427.4, Xb=-0.2924E+00+-0.2132E-02, Ay=  444.9, Yb= 0.2462E+00+-0.2152E-02
 Run 65425, Store 4456, Lay3, Beg. time 05/21/93 11:34, End time 05/21/93 14:27
 Ax=  573.0, Xb=-0.2883E+00+-0.1829E-02, Ay=  569.8, Yb= 0.2469E+00+-0.1945E-02
 Run 65426, Store 4456, Lay3, Beg. time 05/21/93 14:32, End time 05/21/93 15:09
 Ax=  112.2, Xb=-0.2906E+00+-0.4201E-02, Ay=  118.1, Yb= 0.2436E+00+-0.4156E-02
 Run 65427, Store 4456, Lay3, Beg. time 05/21/93 15:32, End time 05/21/93 15:50
 Ax=   56.4, Xb=-0.2896E+00+-0.5574E-02, Ay=   55.8, Yb= 0.2376E+00+-0.6091E-02
 Run 65428, Store 4456, Lay3, Beg. time 05/21/93 15:56, End time 05/21/93 18:43
 Ax=  533.8, Xb=-0.2908E+00+-0.1961E-02, Ay=  555.6, Yb= 0.2430E+00+-0.1990E-02
 Run 65429, Store 4456, Lay3, Beg. time 05/21/93 18:53, End time 05/21/93 21:48
 Ax=  347.5, Xb=-0.2912E+00+-0.2427E-02, Ay=  373.2, Yb= 0.2449E+00+-0.2464E-02
 Run 65437, Store 4456, Lay3, Beg. time 05/22/93 04:05, End time 05/22/93 06:32
 Ax=  652.8, Xb=-0.2918E+00+-0.1690E-02, Ay=  669.2, Yb= 0.2436E+00+-0.1764E-02
 Run 65821, Store 4474, Lay3, Beg. time 05/29/93 09:48, End time 05/29/93 12:15
 Ax=  640.4, Xb=-0.2961E+00+-0.1791E-02, Ay=  613.7, Yb= 0.2484E+00+-0.1927E-02
 Run 65877, Store 4477, Lay3, Beg. time 05/30/93 18:00, End time 05/30/93 19:16
 Ax=  289.4, Xb=-0.2929E+00+-0.2541E-02, Ay=  292.7, Yb= 0.2498E+00+-0.2544E-02
 Run 65879, Store 4477, Lay3, Beg. time 05/30/93 19:38, End time 05/30/93 20:41
 Ax=  214.0, Xb=-0.2956E+00+-0.2987E-02, Ay=  220.0, Yb= 0.2514E+00+-0.2874E-02
 Run 72563, Store 4541, Lay3, Beg. time 12/25/93 21:34, End time 12/25/93 23:20
 Ax=  316.4, Xb=-0.2445E+00+-0.2835E-02, Ay=  307.8, Yb= 0.1541E+00+-0.2855E-02
 Run 72564, Store 4541, Lay3, Beg. time 12/25/93 23:34, End time 12/25/93 23:52
 Ax=   37.6, Xb=-0.2409E+00+-0.9420E-02, Ay=    0.0, Yb= 0.0000E+00+-0.0000E+00
 Run 72677, Store 4556, Lay3, Beg. time 12/29/93 05:19, End time 12/29/93 07:09
 Ax=  244.0, Xb=-0.2399E+00+-0.3483E-02, Ay=  230.2, Yb= 0.1548E+00+-0.3842E-02
 Run 72732, Store 4558, Lay3, Beg. time 12/29/93 20:44, End time 12/29/93 22:01
 Ax=  187.6, Xb=-0.2402E+00+-0.4114E-02, Ay=  191.9, Yb= 0.1538E+00+-0.3802E-02
 Run 72736, Store 4558, Lay3, Beg. time 12/29/93 22:50, End time 12/30/93 02:03
 Ax=  994.0, Xb=-0.2393E+00+-0.1682E-02, Ay=  973.4, Yb= 0.1517E+00+-0.1661E-02
 Run 72738, Store 4558, Lay3, Beg. time 12/30/93 02:42, End time 12/30/93 06:03
 Ax=  907.8, Xb=-0.2412E+00+-0.1791E-02, Ay=  865.0, Yb= 0.1474E+00+-0.1858E-02
 Run 72745, Store 4558, Lay3, Beg. time 12/30/93 07:45, End time 12/30/93 09:46
 Ax=  607.3, Xb=-0.2406E+00+-0.2040E-02, Ay=  581.1, Yb= 0.1472E+00+-0.2187E-02
 Run 72812, Store 4561, Lay3, Beg. time 12/30/93 22:38, End time 12/30/93 22:48
 Ax=   44.6, Xb=-0.2421E+00+-0.9246E-02, Ay=   51.3, Yb= 0.1494E+00+-0.6130E-02
 Run 72814, Store 4561, Lay3, Beg. time 12/30/93 22:56, End time 12/30/93 23:43
 Ax=  318.4, Xb=-0.2360E+00+-0.3023E-02, Ay=  325.9, Yb= 0.1508E+00+-0.2707E-02
 Run 72818, Store 4561, Lay3, Beg. time 12/31/93 00:23, End time 12/31/93 01:51
 Ax=  449.1, Xb=-0.2383E+00+-0.2681E-02, Ay=  447.5, Yb= 0.1494E+00+-0.2423E-02
 Run 72822, Store 4561, Lay3, Beg. time 12/31/93 02:35, End time 12/31/93 04:47
 Ax=  878.9, Xb=-0.2402E+00+-0.1762E-02, Ay=  844.1, Yb= 0.1517E+00+-0.1797E-02
 Run 72824, Store 4561, Lay3, Beg. time 12/31/93 05:12, End time 12/31/93 09:02
 Ax=  931.8, Xb=-0.2405E+00+-0.1705E-02, Ay=  941.0, Yb= 0.1518E+00+-0.1732E-02
 Run 72832, Store 4561, Lay3, Beg. time 12/31/93 09:32, End time 12/31/93 10:22
 Ax=  247.5, Xb=-0.2403E+00+-0.3518E-02, Ay=  267.1, Yb= 0.1502E+00+-0.3146E-02
 Run 72846, Store 4562, Lay3, Beg. time 12/31/93 14:15, End time 12/31/93 15:28
 Ax=  358.6, Xb=-0.2387E+00+-0.2997E-02, Ay=  357.9, Yb= 0.1527E+00+-0.2842E-02
 Run 72850, Store 4562, Lay3, Beg. time 12/31/93 17:41, End time 12/31/93 20:03
 Ax=  681.9, Xb=-0.2385E+00+-0.2068E-02, Ay=  666.0, Yb= 0.1528E+00+-0.2046E-02
 Run 72855, Store 4562, Lay3, Beg. time 12/31/93 20:11, End time 12/31/93 22:33
 Ax=  625.8, Xb=-0.2384E+00+-0.2280E-02, Ay=  666.6, Yb= 0.1544E+00+-0.2073E-02
 Run 72857, Store 4562, Lay3, Beg. time 12/31/93 22:38, End time 01/01/94 01:02
 Ax=  656.0, Xb=-0.2397E+00+-0.2054E-02, Ay=  628.7, Yb= 0.1542E+00+-0.2178E-02
 Run 72859, Store 4562, Lay3, Beg. time 01/01/94 01:39, End time 01/01/94 01:58
 Ax=   75.4, Xb=-0.2429E+00+-0.6352E-02, Ay=   70.1, Yb= 0.1488E+00+-0.6496E-02
 Run 72868, Store 4563, Lay3, Beg. time 01/01/94 06:18, End time 01/01/94 06:43
 Ax=  113.5, Xb=-0.2406E+00+-0.4476E-02, Ay=  105.6, Yb= 0.1507E+00+-0.5040E-02
 Run 72870, Store 4563, Lay3, Beg. time 01/01/94 07:02, End time 01/01/94 09:11
 Ax=  596.7, Xb=-0.2392E+00+-0.2192E-02, Ay=  596.9, Yb= 0.1515E+00+-0.2092E-02
 Run 72871, Store 4563, Lay3, Beg. time 01/01/94 09:24, End time 01/01/94 09:42
 Ax=   99.3, Xb=-0.2399E+00+-0.5556E-02, Ay=   88.1, Yb= 0.1526E+00+-0.6270E-02
 Run 72904, Store 4564, Lay3, Beg. time 01/01/94 20:39, End time 01/01/94 22:17
 Ax=  243.3, Xb=-0.2405E+00+-0.3383E-02, Ay=  236.4, Yb= 0.1559E+00+-0.3599E-02
 Run 72910, Store 4564, Lay3, Beg. time 01/01/94 22:34, End time 01/02/94 00:31
 Ax=  274.4, Xb=-0.2403E+00+-0.3059E-02, Ay=  282.3, Yb= 0.1561E+00+-0.2727E-02
 Run 72917, Store 4564, Lay3, Beg. time 01/02/94 01:07, End time 01/02/94 03:14
 Ax=  355.5, Xb=-0.2400E+00+-0.2726E-02, Ay=  340.3, Yb= 0.1556E+00+-0.2885E-02
 Run 72927, Store 4565, Lay3, Beg. time 01/02/94 09:41, End time 01/02/94 10:14
 Ax=   89.4, Xb=-0.2441E+00+-0.5501E-02, Ay=   83.9, Yb= 0.1579E+00+-0.5643E-02
 Run 72928, Store 4565, Lay3, Beg. time 01/02/94 11:28, End time 01/02/94 12:46
 Ax=  222.7, Xb=-0.2421E+00+-0.3287E-02, Ay=  224.1, Yb= 0.1533E+00+-0.3193E-02
 Run 72946, Store 4566, Lay3, Beg. time 01/03/94 00:25, End time 01/03/94 01:49
 Ax=  211.4, Xb=-0.2386E+00+-0.3610E-02, Ay=  199.5, Yb= 0.1576E+00+-0.3984E-02
 Run 72948, Store 4566, Lay3, Beg. time 01/03/94 02:05, End time 01/03/94 02:59
 Ax=  102.4, Xb=-0.2457E+00+-0.4685E-02, Ay=   99.4, Yb= 0.1566E+00+-0.4841E-02
 Run 73296, Store 4588, Lay3, Beg. time 01/10/94 05:09, End time 01/10/94 05:29
 Ax=  104.0, Xb=-0.2415E+00+-0.5292E-02, Ay=  113.9, Yb= 0.1579E+00+-0.3889E-02
 Run 73297, Store 4588, Lay3, Beg. time 01/10/94 05:50, End time 01/10/94 06:42
 Ax=  285.8, Xb=-0.2396E+00+-0.3268E-02, Ay=  266.2, Yb= 0.1594E+00+-0.3459E-02
 Run 73302, Store 4588, Lay3, Beg. time 01/10/94 07:30, End time 01/10/94 09:54
 Ax=  817.9, Xb=-0.2410E+00+-0.1889E-02, Ay=  783.8, Yb= 0.1601E+00+-0.1933E-02
 Run 73306, Store 4588, Lay3, Beg. time 01/10/94 10:14, End time 01/10/94 12:01
 Ax=  407.8, Xb=-0.2431E+00+-0.2633E-02, Ay=  403.2, Yb= 0.1630E+00+-0.2521E-02
 Run 73363, Store 4591, Lay3, Beg. time 01/11/94 08:40, End time 01/11/94 10:13
 Ax=  302.7, Xb=-0.2423E+00+-0.3242E-02, Ay=  313.5, Yb= 0.1646E+00+-0.3000E-02
 Run 73379, Store 4591, Lay3, Beg. time 01/11/94 13:04, End time 01/11/94 14:11
 Ax=  326.9, Xb=-0.2442E+00+-0.2885E-02, Ay=  306.0, Yb= 0.1678E+00+-0.2798E-02
 Run 73386, Store 4591, Lay3, Beg. time 01/11/94 16:19, End time 01/11/94 17:28
 Ax=  384.9, Xb=-0.2415E+00+-0.2649E-02, Ay=  402.5, Yb= 0.1686E+00+-0.2381E-02
 Run 73398, Store 4592, Lay3, Beg. time 01/11/94 20:47, End time 01/11/94 23:16
 Ax=  798.7, Xb=-0.2438E+00+-0.1801E-02, Ay=  768.4, Yb= 0.1669E+00+-0.1879E-02
 Run 73403, Store 4592, Lay3, Beg. time 01/11/94 23:43, End time 01/12/94 00:53
 Ax=  377.8, Xb=-0.2446E+00+-0.2870E-02, Ay=  372.1, Yb= 0.1686E+00+-0.2708E-02
 Run 73405, Store 4592, Lay3, Beg. time 01/12/94 01:18, End time 01/12/94 03:24
 Ax=  732.1, Xb=-0.2439E+00+-0.1877E-02, Ay=  681.3, Yb= 0.1690E+00+-0.2038E-02
 Run 73408, Store 4592, Lay3, Beg. time 01/12/94 03:26, End time 01/12/94 05:05
 Ax=  542.5, Xb=-0.2448E+00+-0.2351E-02, Ay=  533.3, Yb= 0.1711E+00+-0.2264E-02
 Run 73413, Store 4593, Lay3, Beg. time 01/12/94 07:49, End time 01/12/94 10:13
 Ax=  717.4, Xb=-0.2435E+00+-0.2020E-02, Ay=  728.9, Yb= 0.1694E+00+-0.1841E-02
 Run 73414, Store 4593, Lay3, Beg. time 01/12/94 10:16, End time 01/12/94 10:27
 Ax=   63.1, Xb=-0.2491E+00+-0.6137E-02, Ay=   62.5, Yb= 0.1711E+00+-0.6719E-02
 Run 73415, Store 4593, Lay3, Beg. time 01/12/94 12:31, End time 01/12/94 14:05
 Ax=  431.0, Xb=-0.2415E+00+-0.2612E-02, Ay=  431.1, Yb= 0.1722E+00+-0.2539E-02
 Run 73416, Store 4593, Lay3, Beg. time 01/12/94 14:15, End time 01/12/94 15:02
 Ax=  205.3, Xb=-0.2440E+00+-0.4133E-02, Ay=  213.0, Yb= 0.1715E+00+-0.3802E-02
