  64426 -.2680 .0012   0.1828 .0012     5.60  0.00    -2.90  0.00   1436  485.02
  64428 -.2693 .0014   0.1825 .0014     5.60  0.00    -2.90  0.00    976  485.16
  64462 -.2707 .0015   0.1938 .0015     5.60  0.00    -2.90  0.00    985  485.86
  64463 -.2732 .0014   0.1837 .0014     5.60  0.00    -2.90  0.00   1070  485.91
  64464 -.2736 .0015   0.1909 .0015     5.60  0.00    -2.90  0.00   1050  486.00
  64466 -.2718 .0014   0.1842 .0013     5.60  0.00    -2.90  0.00   1093  486.17
  64485 -.2714 .0013   0.1820 .0014     5.60  0.00    -2.90  0.00   1050  486.56
  64530 -.2701 .0011   0.1906 .0012     5.60  0.00    -2.90  0.00   1454  487.81
  64583 -.2758 .0010   0.2418 .0010     5.60  0.00    -2.90  0.00   1749  489.01
  64584 -.2756 .0010   0.2425 .0010     5.60  0.00    -2.90  0.00   1736  489.10
  64608 -.2688 .0011   0.1849 .0011     5.60  0.00    -2.90  0.00   1595  489.75
  64610 -.2742 .0012   0.1832 .0012     5.60  0.00    -2.90  0.00   1471  489.78
  64612 -.2713 .0011   0.1869 .0011     5.60  0.00    -2.90  0.00   1631  489.93
  64676 -.2727 .0011   0.1861 .0011     5.60  0.00    -2.90  0.00   1598  491.39
  64764 -.2823 .0010   0.2371 .0009     5.60  0.00    -2.90  0.00   1783  493.55
  64777 -.2780 .0010   0.2377 .0010     5.60  0.00    -2.90  0.00   1621  494.01
  64818 -.2826 .0011   0.2407 .0011     5.60  0.00    -2.90  0.00   1561  495.37
  64881 -.2819 .0011   0.2427 .0011     5.60  0.00    -2.90  0.00   1669  496.40
  64883 -.2830 .0010   0.2393 .0010     5.60  0.00    -2.90  0.00   1758  496.57
  65122 -.2973 .0012   0.2378 .0012     5.60  0.00    -2.90  0.00   1243  500.61
  65123 -.3030 .0011   0.2436 .0012     5.60  0.00    -2.90  0.00   1493  500.73
  65124 -.3045 .0011   0.2430 .0010     5.60  0.00    -2.90  0.00   1623  500.85
  65125 -.3023 .0010   0.2380 .0010     5.60  0.00    -2.90  0.00   1602  500.97
  65130 -.3029 .0011   0.2377 .0011     5.60  0.00    -2.90  0.00   1541  501.07
  65279 -.3014 .0012   0.2249 .0012     5.60  0.00    -2.90  0.00   1367  504.13
  65285 -.2989 .0011   0.2257 .0011     5.60  0.00    -2.90  0.00   1571  504.25
  65358 -.2918 .0013   0.2252 .0014     5.60  0.00    -2.90  0.00   1225  505.36
  65360 -.2886 .0012   0.2271 .0013     5.60  0.00    -2.90  0.00   1352  505.44
  65374 -.2927 .0011   0.2299 .0011     5.60  0.00    -2.90  0.00   1428  505.61
  65422 -.2926 .0012   0.2296 .0013     5.60  0.00    -2.90  0.00   1316  506.32
  65424 -.2908 .0012   0.2276 .0011     5.60  0.00    -2.90  0.00   1488  506.45
  65425 -.2850 .0012   0.2313 .0012     5.60  0.00    -2.90  0.00   1514  506.48
  65426 -.2848 .0011   0.2291 .0011     5.60  0.00    -2.90  0.00   1527  506.61
  65428 -.2883 .0011   0.2261 .0011     5.60  0.00    -2.90  0.00   1533  506.67
  74046 -.2251 .0008   0.1679 .0008     5.60  0.00    -2.90  0.00   2769  756.31
  74062 -.2259 .0008   0.1645 .0007     5.60  0.00    -2.90  0.00   2884  756.57
  74084 -.2263 .0008   0.1681 .0008     5.60  0.00    -2.90  0.00   2776  756.97
  74085 -.2278 .0007   0.1693 .0007     5.60  0.00    -2.90  0.00   3008  757.06
  74197 -.2289 .0008   0.1639 .0008     5.60  0.00    -2.90  0.00   2589  759.80
  74199 -.2270 .0008   0.1628 .0008     5.60  0.00    -2.90  0.00   2574  759.87
  74201 -.2278 .0010   0.1603 .0010     5.60  0.00    -2.90  0.00   1610  759.90
  74218 -.2290 .0009   0.1656 .0009     5.60  0.00    -2.90  0.00   2349  760.55
  74260 -.2291 .0010   0.1602 .0010     5.60  0.00    -2.90  0.00   1555  761.18
  74263 -.2296 .0009   0.1601 .0009     5.60  0.00    -2.90  0.00   2440  761.41
  74327 -.2241 .0009   0.1553 .0009     5.60  0.00    -2.90  0.00   2102  762.87
  74329 -.2257 .0009   0.1597 .0009     5.60  0.00    -2.90  0.00   2392  763.00
  74335 -.2260 .0008   0.1628 .0008     5.60  0.00    -2.90  0.00   2781  763.37
  74337 -.2261 .0008   0.1649 .0008     5.60  0.00    -2.90  0.00   2489  763.47
  74338 -.2233 .0008   0.1630 .0008     5.60  0.00    -2.90  0.00   2551  763.50
  74339 -.2268 .0007   0.1650 .0007     5.60  0.00    -2.90  0.00   3140  763.61
  74340 -.2236 .0007   0.1651 .0007     5.60  0.00    -2.90  0.00   3229  763.73
  74378 -.2267 .0009   0.1630 .0009     5.60  0.00    -2.90  0.00   2130  765.25
  74379 -.2271 .0009   0.1633 .0009     5.60  0.00    -2.90  0.00   2414  765.29
  74381 -.2283 .0008   0.1630 .0008     5.60  0.00    -2.90  0.00   2499  765.56
  74382 -.2280 .0008   0.1663 .0008     5.60  0.00    -2.90  0.00   2666  765.64
  74417 -.2301 .0009   0.1628 .0009     5.60  0.00    -2.90  0.00   2333  766.10
  74420 -.2327 .0009   0.1629 .0009     5.60  0.00    -2.90  0.00   2254  766.18
  74422 -.2330 .0009   0.1621 .0008     5.60  0.00    -2.90  0.00   2407  766.24
  74424 -.2327 .0008   0.1580 .0008     5.60  0.00    -2.90  0.00   2641  766.34
  74425 -.2345 .0010   0.1647 .0009     5.60  0.00    -2.90  0.00   1808  766.50
  74427 -.2348 .0008   0.1631 .0008     5.60  0.00    -2.90  0.00   2928  766.61
  74428 -.2351 .0008   0.1609 .0008     5.60  0.00    -2.90  0.00   2870  766.67
  74481 -.2312 .0009   0.1587 .0009     5.60  0.00    -2.90  0.00   2300  768.15
  74483 -.2323 .0008   0.1590 .0008     5.60  0.00    -2.90  0.00   2726  768.19
  74561 -.2293 .0011   0.1425 .0011     5.60  0.00    -2.90  0.00   1890  770.14
  74562 -.2268 .0011   0.1415 .0010     5.60  0.00    -2.90  0.00   1797  770.16
  74568 -.2260 .0010   0.1381 .0010     5.60  0.00    -2.90  0.00   2132  770.26
  74571 -.2292 .0010   0.1419 .0010     5.60  0.00    -2.90  0.00   1985  770.32
  74583 -.2275 .0010   0.1417 .0010     5.60  0.00    -2.90  0.00   2094  770.49
  74601 -.2290 .0009   0.1410 .0009     5.60  0.00    -2.90  0.00   2147  770.87
  74611 -.2317 .0011   0.1455 .0011     5.60  0.00    -2.90  0.00   1738  771.16
  74613 -.2300 .0010   0.1453 .0010     5.60  0.00    -2.90  0.00   1925  771.34
  74627 -.2285 .0009   0.1429 .0009     5.60  0.00    -2.90  0.00   2289  771.57
  74635 -.2287 .0008   0.1470 .0008     5.60  0.00    -2.90  0.00   2530  771.68
  74637 -.2287 .0008   0.1465 .0008     5.60  0.00    -2.90  0.00   2510  771.71
  74639 -.2298 .0008   0.1458 .0008     5.60  0.00    -2.90  0.00   2542  771.74
  74664 -.2296 .0013   0.1461 .0013     5.60  0.00    -2.90  0.00   1298  772.32
  74665 -.2329 .0012   0.1443 .0013     5.60  0.00    -2.90  0.00   1386  772.33
  74666 -.2284 .0011   0.1423 .0011     5.60  0.00    -2.90  0.00   1625  772.38
  74668 -.2283 .0012   0.1440 .0012     5.60  0.00    -2.90  0.00   1305  772.52
  75051 -.2476 .0005   0.1403 .0005     5.60  0.00    -2.90  0.00   5931  783.74
  75094 -.2469 .0006   0.1466 .0006     5.60  0.00    -2.90  0.00   5552  784.31
  75124 -.2462 .0005   0.1447 .0005     5.60  0.00    -2.90  0.00   5686  785.03
  75125 -.2469 .0005   0.1453 .0005     5.60  0.00    -2.90  0.00   6009  785.07
  75127 -.2463 .0005   0.1462 .0005     5.60  0.00    -2.90  0.00   6037  785.45
  75141 -.2459 .0007   0.1478 .0006     5.60  0.00    -2.90  0.00   4163  785.75
  75142 -.2450 .0006   0.1464 .0006     5.60  0.00    -2.90  0.00   5100  785.78
  75143 -.2463 .0006   0.1482 .0005     5.60  0.00    -2.90  0.00   5613  786.01
  75145 -.2478 .0005   0.1489 .0005     5.60  0.00    -2.90  0.00   5554  786.09
  75147 -.2481 .0005   0.1512 .0005     5.60  0.00    -2.90  0.00   6136  786.44
  75179 -.2466 .0007   0.1488 .0007     5.60  0.00    -2.90  0.00   3000  786.76
  75180 -.2466 .0005   0.1483 .0005     5.60  0.00    -2.90  0.00   5890  786.81
  75183 -.2481 .0005   0.1506 .0005     5.60  0.00    -2.90  0.00   5678  786.86
  75190 -.2483 .0005   0.1502 .0005     5.60  0.00    -2.90  0.00   6002  787.06
  75191 -.2462 .0005   0.1526 .0005     5.60  0.00    -2.90  0.00   5941  787.24
  75194 -.2490 .0005   0.1510 .0005     5.60  0.00    -2.90  0.00   5916  787.36
  75202 -.2465 .0005   0.1526 .0005     5.60  0.00    -2.90  0.00   5778  787.56
  75203 -.2457 .0005   0.1522 .0005     5.60  0.00    -2.90  0.00   5808  787.63
  75269 -.2452 .0006   0.1540 .0006     5.60  0.00    -2.90  0.00   5105  788.63
  75282 -.2459 .0006   0.1540 .0005     5.60  0.00    -2.90  0.00   5432  788.98
  75321 -.2491 .0006   0.1578 .0006     5.60  0.00    -2.90  0.00   5169  790.11
  75322 -.2501 .0006   0.1594 .0006     5.60  0.00    -2.90  0.00   5330  790.20
  75323 -.2503 .0006   0.1597 .0006     5.60  0.00    -2.90  0.00   5445  790.31
  75461 -.2444 .0013   0.1783 .0013     5.60  0.00    -2.90  0.00   1011  795.05
  75862 -.2540 .0013   0.1628 .0013     5.60  0.00    -2.90  0.00   1060  801.93
  75868 -.2571 .0008   0.1563 .0008     5.60  0.00    -2.90  0.00   3037  802.05
  75879 -.2586 .0008   0.1593 .0008     5.60  0.00    -2.90  0.00   2749  802.75
  75908 -.2556 .0018   0.1653 .0018     5.60  0.00    -2.90  0.00    536  803.60
  75913 -.2629 .0009   0.1570 .0009     5.60  0.00    -2.90  0.00   1948  803.66
  75942 -.2532 .0007   0.1531 .0007     5.60  0.00    -2.90  0.00   3050  804.10
  75977 -.2534 .0013   0.1516 .0013     5.60  0.00    -2.90  0.00    960  804.56
  75978 -.2598 .0009   0.1538 .0009     5.60  0.00    -2.90  0.00   2186  804.66
  75983 -.2522 .0018   0.1597 .0018     5.60  0.00    -2.90  0.00    536  804.88
  75985 -.2587 .0008   0.1558 .0008     5.60  0.00    -2.90  0.00   2432  804.92
  75986 -.2601 .0012   0.1559 .0012     5.60  0.00    -2.90  0.00   1112  805.10
  75990 -.2587 .0016   0.1548 .0016     5.60  0.00    -2.90  0.00    638  805.34
  76090 -.2577 .0009   0.1543 .0009     5.60  0.00    -2.90  0.00   2123  806.81
  76091 -.2630 .0007   0.1540 .0007     5.60  0.00    -2.90  0.00   3713  806.91
  76093 -.2586 .0006   0.1544 .0006     5.60  0.00    -2.90  0.00   5299  807.05
  76121 -.2519 .0010   0.1536 .0010     5.60  0.00    -2.90  0.00   1852  807.52
  76126 -.2549 .0008   0.1551 .0008     5.60  0.00    -2.90  0.00   2946  807.61
  76130 -.2628 .0010   0.1570 .0010     5.60  0.00    -2.90  0.00   1730  807.73
  76132 -.2571 .0006   0.1588 .0006     5.60  0.00    -2.90  0.00   5396  807.80
  76134 -.2604 .0006   0.1574 .0006     5.60  0.00    -2.90  0.00   5189  807.99
  76136 -.2564 .0006   0.1571 .0006     5.60  0.00    -2.90  0.00   4949  808.17
  76143 -.2561 .0010   0.1682 .0010     5.60  0.00    -2.90  0.00   1775  808.51
  76144 -.2532 .0008   0.1639 .0008     5.60  0.00    -2.90  0.00   2619  808.61
  76149 -.2538 .0007   0.1698 .0007     5.60  0.00    -2.90  0.00   3420  808.96
  76151 -.2531 .0009   0.1719 .0009     5.60  0.00    -2.90  0.00   2339  809.07
  76182 -.2493 .0011   0.1526 .0011     5.60  0.00    -2.90  0.00   1414  809.92
  76185 -.2527 .0009   0.1614 .0009     5.60  0.00    -2.90  0.00   1937  810.01
  76203 -.2560 .0009   0.1564 .0009     5.60  0.00    -2.90  0.00   2365  810.28
  76204 -.2491 .0008   0.1598 .0008     5.60  0.00    -2.90  0.00   2685  810.43
  76205 -.2501 .0007   0.1581 .0007     5.60  0.00    -2.90  0.00   3654  810.59
  76206 -.2543 .0007   0.1539 .0007     5.60  0.00    -2.90  0.00   3529  810.75
  76232 -.2513 .0009   0.1579 .0009     5.60  0.00    -2.90  0.00   2142  811.21
  76233 -.2543 .0009   0.1491 .0009     5.60  0.00    -2.90  0.00   1996  811.31
  76243 -.2569 .0006   0.1571 .0006     5.60  0.00    -2.90  0.00   4074  811.50
  76244 -.2536 .0009   0.1585 .0009     5.60  0.00    -2.90  0.00   2042  811.65
  76271 -.2481 .0015   0.1624 .0015     5.60  0.00    -2.90  0.00    806  812.32
  76272 -.2529 .0006   0.1601 .0006     5.60  0.00    -2.90  0.00   4083  812.36
  76273 -.2480 .0006   0.1578 .0006     5.60  0.00    -2.90  0.00   5150  812.53
  76275 -.2499 .0011   0.1601 .0011     5.60  0.00    -2.90  0.00   1404  812.72
  76277 -.2461 .0010   0.1609 .0010     5.60  0.00    -2.90  0.00   1882  812.78
  76304 -.2522 .0007   0.1565 .0007     5.60  0.00    -2.90  0.00   3116  813.08
  76306 -.2534 .0005   0.1590 .0005     5.60  0.00    -2.90  0.00   5929  813.22
  76308 -.2507 .0009   0.1591 .0009     5.60  0.00    -2.90  0.00   2050  813.42
  76317 -.2463 .0012   0.1606 .0012     5.60  0.00    -2.90  0.00   1209  813.51
  76337 -.2536 .0007   0.1597 .0007     5.60  0.00    -2.90  0.00   3121  813.79
  76338 -.2478 .0012   0.1547 .0012     5.60  0.00    -2.90  0.00   1130  813.92
  76339 -.2531 .0006   0.1544 .0006     5.60  0.00    -2.90  0.00   4287  813.99
  76340 -.2537 .0010   0.1584 .0010     5.60  0.00    -2.90  0.00   1666  814.15
  76341 -.2558 .0008   0.1575 .0008     5.60  0.00    -2.90  0.00   2834  814.21
  76342 -.2547 .0015   0.1591 .0015     5.60  0.00    -2.90  0.00    810  814.31
  76343 -.2540 .0007   0.1600 .0007     5.60  0.00    -2.90  0.00   3517  814.35
  76386 -.2543 .0012   0.1566 .0012     5.60  0.00    -2.90  0.00   1130  815.02
  76388 -.2561 .0006   0.1580 .0006     5.60  0.00    -2.90  0.00   4680  815.08
  76392 -.2527 .0006   0.1599 .0006     5.60  0.00    -2.90  0.00   5572  815.24
  76395 -.2541 .0006   0.1613 .0006     5.60  0.00    -2.90  0.00   5099  815.41
  76396 -.2543 .0009   0.1554 .0009     5.60  0.00    -2.90  0.00   2133  815.56
  76411 -.2574 .0012   0.1621 .0012     5.60  0.00    -2.90  0.00   1227  815.77
  76413 -.2533 .0007   0.1632 .0007     5.60  0.00    -2.90  0.00   4040  815.82
  76415 -.2557 .0007   0.1612 .0007     5.60  0.00    -2.90  0.00   3987  815.95
  76419 -.2543 .0007   0.1611 .0007     5.60  0.00    -2.90  0.00   3213  816.08
  76423 -.2537 .0011   0.1601 .0011     5.60  0.00    -2.90  0.00   1408  816.22
  76452 -.2554 .0015   0.1624 .0015     5.60  0.00    -2.90  0.00    815  816.82
  76453 -.2519 .0011   0.1634 .0011     5.60  0.00    -2.90  0.00   1396  816.89
  76454 -.2540 .0008   0.1553 .0008     5.60  0.00    -2.90  0.00   2462  816.98
  76455 -.2552 .0009   0.1623 .0009     5.60  0.00    -2.90  0.00   2176  817.27
  76534 -.2519 .0010   0.1499 .0010     5.60  0.00    -2.90  0.00   1790  818.21
  76536 -.2599 .0011   0.1504 .0011     5.60  0.00    -2.90  0.00   1410  818.28
  76544 -.2626 .0013   0.1542 .0013     5.60  0.00    -2.90  0.00    950  818.40
  76549 -.2679 .0017   0.1548 .0017     5.60  0.00    -2.90  0.00    588  818.49
  76566 -.2515 .0008   0.1553 .0008     5.60  0.00    -2.90  0.00   2453  818.83
  76569 -.2520 .0013   0.1537 .0013     5.60  0.00    -2.90  0.00   1001  818.93
  76571 -.2531 .0010   0.1532 .0010     5.60  0.00    -2.90  0.00   1821  818.97
  76571 -.2500 .0011   0.1535 .0011     5.60  0.00    -2.90  0.00   1374  819.04
  76574 -.2532 .0007   0.1529 .0007     5.60  0.00    -2.90  0.00   3496  819.10
  76579 -.2531 .0006   0.1559 .0006     5.60  0.00    -2.90  0.00   4842  819.22
  76581 -.2539 .0008   0.1530 .0008     5.60  0.00    -2.90  0.00   2537  819.38
  76597 -.2564 .0012   0.1507 .0012     5.60  0.00    -2.90  0.00   1245  819.64
  76635 -.2537 .0007   0.1541 .0007     5.60  0.00    -2.90  0.00   3544  819.98
  76635 -.2566 .0007   0.1539 .0007     5.60  0.00    -2.90  0.00   3932  820.11
  76641 -.2555 .0012   0.1561 .0012     5.60  0.00    -2.90  0.00   1147  820.47
  76644 -.2530 .0007   0.1569 .0007     5.60  0.00    -2.90  0.00   3920  820.54
  76706 -.2588 .0008   0.1601 .0008     5.60  0.00    -2.90  0.00   2608  820.90
  76707 -.2471 .0013   0.1563 .0013     5.60  0.00    -2.90  0.00   1065  821.01
  76709 -.2537 .0008   0.1540 .0008     5.60  0.00    -2.90  0.00   2466  821.08
  76712 -.2582 .0011   0.1596 .0011     5.60  0.00    -2.90  0.00   1311  821.17
  76720 -.2544 .0009   0.1584 .0009     5.60  0.00    -2.90  0.00   2348  821.30
  76720 -.2534 .0014   0.1520 .0014     5.60  0.00    -2.90  0.00    854  821.40
  76721 -.2592 .0013   0.1620 .0013     5.60  0.00    -2.90  0.00   1029  821.45
  76722 -.2546 .0009   0.1552 .0009     5.60  0.00    -2.90  0.00   2221  821.49
  76725 -.2600 .0012   0.1556 .0012     5.60  0.00    -2.90  0.00   1103  821.59
  76767 -.2493 .0010   0.1563 .0010     5.60  0.00    -2.90  0.00   1687  822.04
  76769 -.2511 .0006   0.1601 .0006     5.60  0.00    -2.90  0.00   4566  822.12
  76770 -.2512 .0011   0.1603 .0011     5.60  0.00    -2.90  0.00   1361  822.29
  76776 -.2522 .0013   0.1545 .0013     5.60  0.00    -2.90  0.00   1028  822.58
  76815 -.2568 .0008   0.1630 .0008     5.60  0.00    -2.90  0.00   2449  824.81
  76816 -.2496 .0006   0.1675 .0006     5.60  0.00    -2.90  0.00   4841  825.00
  76817 -.2527 .0005   0.1657 .0005     5.60  0.00    -2.90  0.00   7339  825.13
  77157 -.2656 .0016   0.1585 .0016     5.60  0.00    -2.90  0.00    680  830.76
  77235 -.2604 .0015   0.1491 .0015     5.60  0.00    -2.90  0.00    764  831.84
  77237 -.2605 .0016   0.1547 .0016     5.60  0.00    -2.90  0.00    652  831.91
  77247 -.2587 .0009   0.1570 .0009     5.60  0.00    -2.90  0.00   1918  832.06
  77259 -.2584 .0006   0.1551 .0006     5.60  0.00    -2.90  0.00   4655  832.17
  77261 -.2567 .0016   0.1611 .0016     5.60  0.00    -2.90  0.00    675  832.34
  77265 -.2580 .0014   0.1543 .0014     5.60  0.00    -2.90  0.00    821  832.38
  77295 -.2566 .0012   0.1752 .0012     5.60  0.00    -2.90  0.00   1124  832.59
  77302 -.2581 .0018   0.1937 .0018     5.60  0.00    -2.90  0.00    520  832.73
  77303 -.2534 .0016   0.1865 .0016     5.60  0.00    -2.90  0.00    662  832.78
  77304 -.2530 .0013   0.1830 .0013     5.60  0.00    -2.90  0.00   1090  832.83
  77305 -.2530 .0015   0.1765 .0015     5.60  0.00    -2.90  0.00    736  832.95
  77305 -.2530 .0013   0.1774 .0013     5.60  0.00    -2.90  0.00    974  833.06
  77306 -.2454 .0013   0.1823 .0013     5.60  0.00    -2.90  0.00   1028  833.13
  77307 -.2545 .0009   0.1822 .0009     5.60  0.00    -2.90  0.00   2121  833.25
  77317 -.2495 .0015   0.1914 .0015     5.60  0.00    -2.90  0.00    774  833.65
  77318 -.2493 .0014   0.1965 .0014     5.60  0.00    -2.90  0.00    892  833.75
  77320 -.2459 .0018   0.1943 .0018     5.60  0.00    -2.90  0.00    543  833.79
  77321 -.2486 .0007   0.1948 .0007     5.60  0.00    -2.90  0.00   3259  833.83
  77324 -.2525 .0008   0.1950 .0008     5.60  0.00    -2.90  0.00   2892  833.96
  77325 -.2458 .0009   0.1932 .0009     5.60  0.00    -2.90  0.00   1916  834.09
  77365 -.2496 .0012   0.1908 .0012     5.60  0.00    -2.90  0.00   1226  834.55
  77437 -.2484 .0009   0.2037 .0009     5.60  0.00    -2.90  0.00   1999  836.02
  77438 -.2535 .0009   0.2027 .0009     5.60  0.00    -2.90  0.00   2180  836.14
  77439 -.2509 .0009   0.1992 .0009     5.60  0.00    -2.90  0.00   2339  836.27
  77447 -.2568 .0010   0.2040 .0010     5.60  0.00    -2.90  0.00   1631  836.51
  77452 -.2493 .0017   0.2048 .0017     5.60  0.00    -2.90  0.00    575  836.69
  77458 -.2537 .0010   0.2054 .0010     5.60  0.00    -2.90  0.00   1649  836.76
  77459 -.2590 .0014   0.2055 .0014     5.60  0.00    -2.90  0.00    865  836.86
  77460 -.2491 .0013   0.2082 .0013     5.60  0.00    -2.90  0.00    944  836.94
  77471 -.2491 .0010   0.2083 .0010     5.60  0.00    -2.90  0.00   1694  837.13
  77472 -.2532 .0007   0.2072 .0007     5.60  0.00    -2.90  0.00   3460  837.23
  77475 -.2562 .0007   0.2062 .0007     5.60  0.00    -2.90  0.00   3298  837.42
  77476 -.2533 .0007   0.2108 .0007     5.60  0.00    -2.90  0.00   3766  837.56
  77477 -.2549 .0006   0.2050 .0006     5.60  0.00    -2.90  0.00   4327  837.73
  77480 -.2541 .0014   0.2069 .0014     5.60  0.00    -2.90  0.00    924  837.93
  77492 -.2496 .0011   0.2051 .0011     5.60  0.00    -2.90  0.00   1350  838.12
  77495 -.2556 .0007   0.2077 .0007     5.60  0.00    -2.90  0.00   3175  838.21
  77497 -.2578 .0010   0.2127 .0010     5.60  0.00    -2.90  0.00   1722  838.50
  77510 -.2546 .0011   0.2048 .0011     5.60  0.00    -2.90  0.00   1516  838.77
  77512 -.2506 .0012   0.2074 .0012     5.60  0.00    -2.90  0.00   1248  838.91
  77514 -.2507 .0015   0.2027 .0015     5.60  0.00    -2.90  0.00    781  838.99
  77516 -.2545 .0010   0.2081 .0010     5.60  0.00    -2.90  0.00   1809  839.04
  77519 -.2530 .0017   0.2018 .0017     5.60  0.00    -2.90  0.00    599  839.14
  77548 -.2606 .0014   0.2134 .0014     5.60  0.00    -2.90  0.00    911  840.05
  77554 -.2592 .0014   0.2074 .0014     5.60  0.00    -2.90  0.00    849  840.53
  77555 -.2549 .0015   0.2211 .0015     5.60  0.00    -2.90  0.00    779  840.65
  77556 -.2565 .0006   0.2074 .0006     5.60  0.00    -2.90  0.00   4450  840.73
  77573 -.2620 .0018   0.2038 .0018     5.60  0.00    -2.90  0.00    526  841.31
  77583 -.2615 .0012   0.2097 .0012     5.60  0.00    -2.90  0.00   1254  841.46
  77586 -.2551 .0011   0.2147 .0011     5.60  0.00    -2.90  0.00   1417  841.59
  77601 -.2606 .0017   0.2123 .0017     5.60  0.00    -2.90  0.00    560  841.85
  77602 -.2523 .0014   0.2104 .0014     5.60  0.00    -2.90  0.00    837  841.97
  77603 -.2539 .0010   0.2086 .0010     5.60  0.00    -2.90  0.00   1571  842.08
  77622 -.2615 .0013   0.2051 .0013     5.60  0.00    -2.90  0.00    988  842.57
  77623 -.2575 .0014   0.2151 .0014     5.60  0.00    -2.90  0.00    893  842.74
  77624 -.2568 .0010   0.2082 .0010     5.60  0.00    -2.90  0.00   1799  842.79
  77625 -.2534 .0007   0.2096 .0007     5.60  0.00    -2.90  0.00   3593  842.88
  77626 -.2528 .0015   0.2074 .0015     5.60  0.00    -2.90  0.00    721  843.04
  77628 -.2568 .0007   0.2087 .0007     5.60  0.00    -2.90  0.00   3186  843.10
  77629 -.2581 .0008   0.2094 .0008     5.60  0.00    -2.90  0.00   2720  843.24
  77630 -.2603 .0012   0.2091 .0012     5.60  0.00    -2.90  0.00   1211  843.36
  77773 -.2463 .0014   0.2061 .0014     5.60  0.00    -2.90  0.00    891  845.21
  77774 -.2512 .0011   0.1950 .0011     5.60  0.00    -2.90  0.00   1485  845.31
  77790 -.2558 .0011   0.2041 .0011     5.60  0.00    -2.90  0.00   1360  845.60
  77846 -.2587 .0010   0.2007 .0010     5.60  0.00    -2.90  0.00   1627  846.58
  77847 -.2497 .0016   0.2029 .0016     5.60  0.00    -2.90  0.00    643  846.77
  77849 -.2566 .0008   0.2121 .0008     5.60  0.00    -2.90  0.00   2628  846.85
  77851 -.2592 .0018   0.2040 .0018     5.60  0.00    -2.90  0.00    541  847.19
  77943 -.2489 .0015   0.1979 .0015     5.60  0.00    -2.90  0.00    743  847.99
  77946 -.2562 .0011   0.1975 .0011     5.60  0.00    -2.90  0.00   1359  848.08
  77950 -.2585 .0013   0.1994 .0013     5.60  0.00    -2.90  0.00    994  848.36
  77984 -.2532 .0008   0.1970 .0008     5.60  0.00    -2.90  0.00   3010  848.87
  77987 -.2529 .0008   0.2034 .0008     5.60  0.00    -2.90  0.00   2549  849.17
  77988 -.2568 .0008   0.2051 .0008     5.60  0.00    -2.90  0.00   2507  849.28
  77991 -.2467 .0015   0.2034 .0015     5.60  0.00    -2.90  0.00    753  849.46
  78043 -.2483 .0011   0.2022 .0011     5.60  0.00    -2.90  0.00   1439  849.94
  78043 -.2517 .0009   0.2036 .0009     5.60  0.00    -2.90  0.00   1962  850.09
  78060 -.2504 .0016   0.2137 .0016     5.60  0.00    -2.90  0.00    689  850.53
  78062 -.2628 .0014   0.1999 .0014     5.60  0.00    -2.90  0.00    885  850.72
  78064 -.2564 .0017   0.1951 .0017     5.60  0.00    -2.90  0.00    619  850.84
  78111 -.2539 .0015   0.2064 .0015     5.60  0.00    -2.90  0.00    787  851.66
  78117 -.2509 .0010   0.2039 .0010     5.60  0.00    -2.90  0.00   1582  851.90
  78118 -.2549 .0015   0.2082 .0015     5.60  0.00    -2.90  0.00    758  852.06
  78119 -.2572 .0012   0.2073 .0012     5.60  0.00    -2.90  0.00   1201  852.15
  78120 -.2520 .0010   0.2025 .0010     5.60  0.00    -2.90  0.00   1833  852.38
  78121 -.2536 .0008   0.2081 .0008     5.60  0.00    -2.90  0.00   3004  852.50
  78122 -.2543 .0010   0.2063 .0010     5.60  0.00    -2.90  0.00   1695  852.65
  78124 -.2532 .0016   0.2056 .0016     5.60  0.00    -2.90  0.00    671  852.85
  78133 -.2546 .0009   0.2051 .0009     5.60  0.00    -2.90  0.00   2041  853.04
  78134 -.2582 .0008   0.2022 .0008     5.60  0.00    -2.90  0.00   2387  853.17
  78135 -.2545 .0007   0.2023 .0007     5.60  0.00    -2.90  0.00   3196  853.30
  78138 -.2528 .0009   0.2031 .0009     5.60  0.00    -2.90  0.00   1977  853.47
  78139 -.2571 .0009   0.2040 .0009     5.60  0.00    -2.90  0.00   2367  853.55
  78204 -.2618 .0010   0.2012 .0010     5.60  0.00    -2.90  0.00   1759  854.87
  78205 -.2592 .0012   0.2050 .0012     5.60  0.00    -2.90  0.00   1293  854.97
  78206 -.2584 .0007   0.2069 .0007     5.60  0.00    -2.90  0.00   3921  855.03
  78207 -.2652 .0011   0.2030 .0011     5.60  0.00    -2.90  0.00   1338  855.20
  78239 -.2612 .0010   0.1952 .0010     5.60  0.00    -2.90  0.00   1712  855.72
  78240 -.2606 .0010   0.2038 .0010     5.60  0.00    -2.90  0.00   1664  856.02
  78243 -.2591 .0009   0.2038 .0009     5.60  0.00    -2.90  0.00   2232  856.10
  78304 -.2676 .0016   0.1925 .0016     5.60  0.00    -2.90  0.00    660  856.66
  78305 -.2662 .0010   0.1974 .0010     5.60  0.00    -2.90  0.00   1838  856.70
  78306 -.2598 .0014   0.2008 .0014     5.60  0.00    -2.90  0.00    933  856.82
