URANIUM TRD
     471144     471155     516222     381021     561278     381043     426077
     516222     381021     516211     426110     381021     516200     381043
     471144     426099     426088     381021     426088     471144     471155
     426099     381032     426077     471155     426099     426088     426088
     471144     516233     335965     426088     471155     381043     471144
     471155     471155     471155     426088     471133     471166     426088
     426088     471144     381043     471122     516222     426099     426088
     426088     471155     426088     471144     426110     381021     471133
     516211

     409700     503908     503931     458887     503931     458864     409712
     458875     503920     503931     458875     503920     409712     458875
     458864     458875     503920     409712     553083     458875     503920
     458875     503920     458875     458864     458864     458864     458864
     458864     458864     503931     553095     409712     503920     458875
     503931     458875     458852     458864     503920     409712     409712
     503931     503920     458864     503931     458875     503931     503920
     503931     458864     458864     553072     409723     458852     503920
     458887     503908     503931     458864     503931     409712     409712
     458852

     450670     544890     450682     499834     499834     401518     499822
     499834     499834     499834     450670     450670     499834     450670
     544890     450693     450658     450682     499810     544913     401518
     450658     499834     544901     352378     450658     499845     499834
     401506     594042     499857     401518     450670     499834     499834
     544890     450693     401506     499822     499834     401518     499822
     450682     499822     450682     499834     499834     499834     450682
     499834     450682     401518     499822     544890     499845     401518
     450670     499834     450670     401530     401506     499822     499822
     499845

     450682     548986     450670     499822     450682     450670     548986
     401530     401506     548986     548986     499834     356450     450658
     594030     401542     450635     450682     450670     499834     450658
     499846     499834     450670     401506     499822     450682     499834
     450670     450670     499822     499834     450694     401483     450682
     499822     401506     499822     499822     499834     450682     548974
     450682     450670     401495     548986     499834     450682     450658
     499834     450670     499846     499834     450670     401506     450670
     450670     548986     450694     401495     548986     450670     450670
     499834

     499834     450682     405603     499822     405614     499822     499845
     499834     450682     499822     499834     356462     405603     450659
     499834     405614     499811     499822     499845     405614     450659
     499834     450670     405626     450670     405614     544878     405614
     450670     405603     499811     544890     499845     405603     450659
     499834     450682     450670     544890     450670     356451     499811
     499845     450670     499834     499845     405603     450659     499822
     450682     450682     450670     499811     499845     450682     405591
     544890     499845     356451     499822     405626     405591     450670
     499834

     495737     594053     495749     495724     442489     495724     442489
     495737     594053     495737     495737     544901     393324     442476
     495737     495737     442489     544889     495737     544901     495737
     344172     495724     495749     495737     495737     544889     544913
     344160     544889     495737     442476     594053     495737     442489
     495737     495737     495737     442464     544889     442489     495737
     495737     495737     442464     594065     393337     594028     442501
     544876     442489     495724     495737     495737     495737     495749
     495737     495737     544889     344185     544864     495774     393312
     544876

     475241     430196     430185     520297     430207     475230     475263
     430185     475241     430196     475241     430196     385129     475241
     430196     475241     520308     430185     430185     520319     430185
     385129     430174     475252     475252     430185     475241     475252
     430196     385118     565364     385151     385118     430185     475252
     430196     430185     385118     520286     475274     430185     430196
     430185     430174     520308     475263     475252     340062     475230
     520319     475252     430185     430174     520308     475252     385129
     385107     565375     475263     385129     385118     475241     475263
     475252

     356450     450658     495726     495737     495737     450681     401506
     495726     495737     450658     495737     495737     401529     401506
     495726     495737     495737     401518     450658     356462     495703
     495748     495726     356462     450647     450658     495748     450681
     450658     450681     450670     450658     495748     401506     450670
     450658     495726     495737     450681     450670     450658     450681
     450670     450670     401518     495714     401518     495737     540793
     450681     495737     401506     401506     495714     540815     356450
     450670     450681     450658     495737     450670     356450     495726
     450670

     442487     442465     442476     356460     442465     487543     442476
     397420     487532     442476     442487     487521     356471     356428
     442465     532610     397431     487521     487554     397420     442465
     442498     356439     487521     487554     397420     442465     487532
     442487     397399     487532     442487     356449     442465     442487
     397409     487532     397442     442455     397420     532588     487554
     442487     397420     356439     487532     487543     487543     356460
     442465     442487     397409     442476     442476     487532     356449
     487532     487543     442476     442476     442476     397409     442476
     397420

     536696     446584     401517     446562     491640     491640     491640
     356450     401495     491640     491640     446584     491640     356450
     446551     491640     446573     446573     446573     446573     491640
     401517     446562     491640     491629     446573     491640     401517
     491618     446584     491629     446584     356450     491629     401517
     446562     446573     401506     446562     446573     491640     446584
     446573     401517     446562     491640     401517     401506     446573
     536696     491651     446573     491629     446584     401517     401506
     446573     491629     446584     446573     446584     446573     446573
     536696

     438379     536707     438391     487543     487531     536695     389239
     487531     487543     536707     438403     487531     487531     487555
     487531     487543     487543     438379     438379     581763     536718
     438391     340075     487507     536707     487555     438379     487543
     487543     487519     536707     438403     487519     487555     438379
     487531     536695     536707     438379     487543     536695     438403
     438379     438379     536683     536730     438379     487543     438403
     487519     536707     389239     536683     536707     487543     438379
     438379     438379     487531     536707     487543     487543     438379
     438391

     524416     430196     475241     475252     430185     524404     430196
     475252     430196     430185     524404     475252     385129     385118
     475230     524416     430196     385118     475252     524416     475264
     385129     475241     475252     475252     475252     475252     385118
     475230     475264     430196     430174     430185     524404     385129
     475252     524404     475252     475264     430174     385118     524393
     524427     430185     475230     524416     385129     475252     385140
     569460     385140     430185     475252     475252     430185     430196
     385106     524404     430196     385129     475241     475252     430174
     524416

     426088     471144     426088     426088     426099     471144     426088
     471165     512115     471165     426088     426088     471144     426109
     381021     471133     471165     426088     426088     471155     426088
     557171     426120     335954     426088     426088     512104     557181
     381043     471144     426099     512115     426109     426088     381032
     471144     426088     512125     426088     426088     512115     426099
     512104     471165     381021     426088     512125     426088     381032
     512115     471165     426099     426088     512115     426109     381021
     471144     471165     426088     381032     426088     471144     426109
     426077

     499823     405615     454755     499823     548998     405603     454755
     454767     499834     499834     499834     499834     405615     356439
     499823     548998     499834     454767     454755     499823     499846
     454778     405615     499823     454767     548986     454790     454778
     454767     499823     598162     405615     405603     499811     598162
     405626     454755     499834     405615     454755     499834     548986
     454790     356439     499811     499858     499834     454778     405603
     548975     499846     405603     548986     405626     499834     499834
     454778     499823     548986     454790     499834     454767     499834
     499823

     426088     426088     524404     524416     426100     524392     475252
     524416     475264     475252     475252     475252     475264     524404
     524416     426100     524392     475264     475252     426100     475240
     524416     426088     426076     524404     569483     475264     475264
     327772     524380     524427     524404     475264     524404     426112
     376912     475252     524416     475264     475252     524416     524416
     475252     376936     475240     524416     426100     475240     426100
     569460     475287     426076     524416     524404     524416     475252
     475264     426088     475252     426088     524416     426088     426088
     475252

     520319     422003     520307     520330     421991     520307     471155
     471155     520307     471155     471155     520319     520319     372839
     520295     471167     422003     421991     565351     565398     471167
     422003     327783     471131     565375     471167     422003     421991
     471155     520307     520319     520307     471155     422003     421991
     421991     565351     520330     471143     471167     471155     471155
     520319     471167     421991     565386     422003     421991     565375
     422003     421991     520295     520319     421991     520307     421991
     520319     421991     565363     471178     421991     520319     471167
     520295

     520319     426100     381032     475240     426100     475240     475252
     475252     426100     426077     520308     475252     426088     475252
     426088     475252     381032     475240     520319     426088     569471
     426111     381021     475240     426100     475240     426088     475240
     475252     569460     426111     426088     381032     520308     475263
     426100     475240     475252     475252     475252     381032     426088
     569460     381044     475229     520342     381021     426088     520308
     520331     426088     426077     475252     475252     426088     520308
     475252     475263     475252     426088     475240     475252     426100
     475229

     491653     491640     442488     491628     544901     442488     442476
     491640     491628     491653     491640     491640     544901     491653
     491640     442476     544888     442488     491628     594053     544901
     442476     393300     491628     491653     544888     544901     491653
     442476     594053     442501     344172     491628     544888     544913
     442476     491628     594065     442488     393300     594040     594065
     442488     544876     442501     491628     544901     442488     491653
     442476     491628     442488     544888     544901     544888     491653
     442488     442464     491628     544901     442488     544888     491653
     442476

     446584     446562     491640     446573     536696     446595     401506
     491640     491629     446584     446573     446584     491640     401517
     446562     446584     491629     401517     401506     536696     446584
     401506     401506     446562     491629     491640     446573     446573
     401517     446562     491629     446584     446573     446573     446573
     446573     446573     491618     491640     491640     446573     401506
     446573     446573     401517     446562     446573     446573     446573
     536696     491640     401517     536685     401517     491640     401517
     401506     446562     446573     536707     446573     401528     491618
     491640

     450682     499822     405637     405592     450659     450670     450670
     405603     499834     499856     405592     450670     499834     360547
     544878     499834     450670     450670     450670     405603     499822
     499834     405614     499811     450670     544890     450682     450670
     405614     450659     499845     360547     405603     544890     499834
     405614     450659     450670     405614     450670     405603     499822
     499834     360547     405592     544901     405626     405603     589934
     544912     405614     360536     450659     450682     499811     499845
     450670     405614     499811     499834     405614     405614     450659
