 100 1.000    0.3000    
 3820.1800E-010.1800E-02 1.000    0.1000    
 40.00     1000.    0.3727    
 3.8548 3.7048 3.5592 3.4177 3.2798 3.1463 3.0174 2.8930 2.7734 2.6585
 0.4618 0.4393 0.4177 0.3971 0.3774 0.3586 0.3407 0.3236 0.3073 0.2917
 0.2769 0.2627 0.2492 0.2364 0.2242 0.2125 0.2014 0.1909 0.1809 0.1714
 0.1624 0.1539 0.1459 0.1384 0.1313 0.1246 0.1184 0.1124 0.1068 0.1016
 0.0966 0.0919 0.0874 0.0831 0.0791 0.0753 0.0717 0.0683 0.0651 0.0621
 0.0592 0.0564 0.0538 0.0514 0.0490 0.0468 0.0447 0.0427 0.0408 0.0390
 65.00     3000.     1.841    
 0.0000 0.0000 0.0000 0.0017 0.0155 0.0623 0.1588 0.3096 0.5114 0.7583
 1.0443 1.3649 1.7167 2.0976 2.5060 2.9390 3.3837 3.8230 4.2463 4.6423
 5.0011 5.3147 5.5762 5.7841 5.9409 6.0489 6.1107 6.1282 6.1033 6.0379
 5.9359 5.8048 5.6518 5.4835 5.3057 5.1236 4.9421 4.7645 4.5917 4.4234
 4.2597 4.1005 3.9457 3.7949 3.6479 3.5053 3.3674 3.2342 3.1058 2.9824
 0.4618 0.4393 0.4177 0.3971 0.3774 0.3586 0.3407 0.3236 0.3073 0.2917
 0.2769 0.2627 0.2492 0.2364 0.2242 0.2125 0.2014 0.1909 0.1809 0.1714
 0.1624 0.1539 0.1459 0.1384 0.1313 0.1246 0.1184 0.1124 0.1068 0.1016
 0.0966 0.0919 0.0874 0.0831 0.0791 0.0753 0.0717 0.0683 0.0651 0.0621
 0.0592 0.0564 0.0538 0.0514 0.0490 0.0468 0.0447 0.0427 0.0408 0.0390
 65.00     3500.     1.936    
 0.0000 0.0000 0.0000 0.0016 0.0147 0.0609 0.1586 0.3142 0.5247 0.7836
 1.0844 1.4216 1.7913 2.1907 2.6179 3.0698 3.5333 3.9907 4.4317 4.8446
 5.2197 5.5486 5.8245 6.0457 6.2145 6.3332 6.4040 6.4288 6.4095 6.3476
 6.2474 6.1165 5.9624 5.7920 5.6112 5.4255 5.2400 5.0581 4.8808 4.7078
 4.5392 4.3748 4.2148 4.0587 3.9061 3.7578 3.6142 3.4754 3.3414 3.2125
 0.4618 0.4393 0.4177 0.3971 0.3774 0.3586 0.3407 0.3236 0.3073 0.2917
 0.2769 0.2627 0.2492 0.2364 0.2242 0.2125 0.2014 0.1909 0.1809 0.1714
 0.1624 0.1539 0.1459 0.1384 0.1313 0.1246 0.1184 0.1124 0.1068 0.1016
 0.0966 0.0919 0.0874 0.0831 0.0791 0.0753 0.0717 0.0683 0.0651 0.0621
 0.0592 0.0564 0.0538 0.0514 0.0490 0.0468 0.0447 0.0427 0.0408 0.0390
 65.00     4000.     2.004    
 0.0000 0.0000 0.0000 0.0015 0.0141 0.0598 0.1585 0.3174 0.5340 0.8015
 1.1126 1.4614 1.8434 2.2556 2.6958 3.1607 3.6369 4.1067 4.5597 4.9843
 5.3705 5.7100 5.9961 6.2269 6.4045 6.5310 6.6086 6.6389 6.6239 6.5650
 6.4663 6.3358 6.1813 6.0096 5.8270 5.6391 5.4510 5.2664 5.0862 4.9102
 4.7385 4.5710 4.4076 4.2481 4.0920 3.9402 3.7931 3.6507 3.5132 3.3807
