61
  0.5000001       1000.000    
 0.9215 0.9258 0.9306 0.9323 0.9370 0.9401 0.9420 0.9439 0.9464 0.9474
 0.9486 0.9495 0.9497 0.9507 0.9522 0.9532 0.9534 0.9534 0.9534 0.9540
 0.9542 0.9548 0.9551 0.9555 0.9557 0.9559 0.9559 0.9559 0.9559 1.0000
 1.0000
  0.7071068       2000.000    
 0.0023 0.0081 0.0202 0.0358 0.0570 0.0880 0.1328 0.1831 0.2343 0.2823
 0.3237 0.3606 0.3946 0.4287 0.4589 0.4890 0.5189 0.5488 0.5755 0.6057
 0.6331 0.6573 0.6835 0.7063 0.7276 0.7457 0.7632 0.7793 0.7944 0.8098
 0.8229 0.8356 0.8472 0.8606 0.8698 0.8799 0.8886 0.8966 0.9051 0.9138
 0.9197 0.9255 0.9301 0.9339 0.9376 0.9409 0.9440 0.9468 0.9502 0.9526
 0.9552 0.9577 0.9597 0.9613 0.9630 0.9655 0.9666 0.9680 0.9694 1.0000
 1.0000
  0.7071068       2500.000    
 0.0013 0.0043 0.0125 0.0255 0.0446 0.0714 0.1048 0.1445 0.1851 0.2209
 0.2567 0.2887 0.3192 0.3520 0.3827 0.4107 0.4372 0.4668 0.4936 0.5208
 0.5509 0.5771 0.6015 0.6269 0.6480 0.6705 0.6907 0.7081 0.7271 0.7457
 0.7650 0.7823 0.7963 0.8124 0.8254 0.8373 0.8466 0.8566 0.8669 0.8760
 0.8873 0.8965 0.9035 0.9115 0.9174 0.9235 0.9278 0.9329 0.9377 0.9421
 0.9475 0.9504 0.9531 0.9574 0.9604 0.9628 0.9664 0.9677 0.9701 1.0000
 1.0000
  0.7071068       3000.000    
 0.0024 0.0067 0.0131 0.0240 0.0402 0.0646 0.0974 0.1293 0.1649 0.1990
 0.2308 0.2586 0.2842 0.3133 0.3391 0.3682 0.3966 0.4277 0.4551 0.4841
 0.5094 0.5344 0.5607 0.5824 0.6046 0.6279 0.6502 0.6728 0.6934 0.7127
 0.7279 0.7453 0.7634 0.7797 0.7952 0.8088 0.8226 0.8352 0.8446 0.8553
 0.8682 0.8783 0.8862 0.8939 0.9008 0.9088 0.9168 0.9225 0.9282 0.9356
 0.9404 0.9447 0.9497 0.9533 0.9569 0.9608 0.9639 0.9667 0.9691 1.0000
 1.0000
  0.7071068       3500.000    
 0.0022 0.0055 0.0136 0.0237 0.0388 0.0582 0.0883 0.1175 0.1487 0.1809
 0.2089 0.2400 0.2660 0.2904 0.3171 0.3444 0.3713 0.4004 0.4295 0.4547
 0.4786 0.5050 0.5292 0.5547 0.5747 0.5945 0.6158 0.6383 0.6607 0.6789
 0.7010 0.7193 0.7380 0.7537 0.7687 0.7849 0.8010 0.8161 0.8271 0.8377
 0.8505 0.8600 0.8705 0.8789 0.8872 0.8961 0.9031 0.9110 0.9185 0.9253
 0.9309 0.9365 0.9422 0.9481 0.9525 0.9567 0.9600 0.9644 0.9673 1.0000
 1.0000
  0.7071068       4000.000    
 0.0026 0.0062 0.0137 0.0215 0.0378 0.0608 0.0914 0.1198 0.1509 0.1820
 0.2128 0.2375 0.2609 0.2870 0.3142 0.3391 0.3660 0.3932 0.4216 0.4466
 0.4734 0.4976 0.5230 0.5471 0.5700 0.5932 0.6164 0.6348 0.6527 0.6722
 0.6905 0.7099 0.7303 0.7473 0.7627 0.7787 0.7932 0.8064 0.8187 0.8291
 0.8421 0.8532 0.8626 0.8723 0.8816 0.8919 0.8999 0.9068 0.9142 0.9199
 0.9255 0.9313 0.9378 0.9429 0.9474 0.9519 0.9562 0.9598 0.9646 1.0000
 1.0000
  0.7071068       6000.000    
 0.0016 0.0052 0.0105 0.0185 0.0320 0.0530 0.0790 0.1029 0.1287 0.1536
 0.1798 0.2046 0.2288 0.2514 0.2742 0.2992 0.3262 0.3539 0.3779 0.4023
 0.4298 0.4529 0.4787 0.5014 0.5256 0.5487 0.5715 0.5915 0.6139 0.6347
 0.6545 0.6745 0.6935 0.7088 0.7269 0.7447 0.7622 0.7782 0.7934 0.8075
 0.8216 0.8314 0.8434 0.8557 0.8658 0.8751 0.8855 0.8934 0.9012 0.9096
 0.9164 0.9236 0.9311 0.9374 0.9434 0.9477 0.9525 0.9578 0.9616 1.0000
 1.0000
  0.7071068       8000.000    
 0.0020 0.0053 0.0113 0.0206 0.0329 0.0513 0.0753 0.1025 0.1307 0.1560
 0.1803 0.2033 0.2254 0.2483 0.2716 0.2967 0.3227 0.3468 0.3737 0.3973
 0.4227 0.4502 0.4766 0.4983 0.5192 0.5431 0.5663 0.5884 0.6088 0.6275
 0.6470 0.6641 0.6826 0.7016 0.7184 0.7366 0.7524 0.7670 0.7814 0.7959
 0.8084 0.8213 0.8345 0.8456 0.8582 0.8673 0.8765 0.8849 0.8941 0.9019
 0.9088 0.9152 0.9220 0.9284 0.9352 0.9417 0.9473 0.9524 0.9569 1.0000
 1.0000
  0.7071068       10000.00    
 0.0016 0.0049 0.0101 0.0172 0.0292 0.0484 0.0681 0.0939 0.1215 0.1457
 0.1704 0.1920 0.2134 0.2374 0.2600 0.2839 0.3087 0.3362 0.3605 0.3872
 0.4123 0.4383 0.4630 0.4857 0.5104 0.5320 0.5558 0.5786 0.6004 0.6194
 0.6394 0.6603 0.6763 0.6925 0.7071 0.7249 0.7418 0.7562 0.7719 0.7879
 0.8016 0.8145 0.8266 0.8387 0.8492 0.8610 0.8699 0.8782 0.8869 0.8954
 0.9038 0.9104 0.9184 0.9263 0.9325 0.9384 0.9437 0.9487 0.9523 1.0000
 1.0000
  0.8660254       1000.000    
 0.0075 0.0256 0.0546 0.0915 0.1383 0.2101 0.2846 0.3718 0.4512 0.5182
 0.5790 0.6277 0.6675 0.6979 0.7267 0.7474 0.7665 0.7834 0.7985 0.8128
 0.8249 0.8316 0.8399 0.8453 0.8507 0.8569 0.8612 0.8663 0.8684 0.8714
 0.8725 0.8752 0.8768 0.8773 0.8779 0.8789 0.8795 0.8805 0.8808 0.8814
 0.8816 0.8816 0.8819 0.8819 0.8822 0.8824 0.8827 0.8830 0.8830 0.8832
 0.8832 0.8832 0.8832 0.8832 0.8832 0.8832 0.8832 0.8832 0.8832 1.0000
 1.0000
  0.8660254       1500.000    
 0.0066 0.0171 0.0311 0.0538 0.0884 0.1413 0.2008 0.2614 0.3198 0.3730
 0.4154 0.4603 0.4979 0.5366 0.5695 0.6018 0.6299 0.6568 0.6809 0.7101
 0.7324 0.7522 0.7703 0.7864 0.8024 0.8164 0.8269 0.8402 0.8526 0.8632
 0.8704 0.8783 0.8856 0.8924 0.8982 0.9024 0.9076 0.9113 0.9149 0.9179
 0.9208 0.9234 0.9259 0.9278 0.9292 0.9303 0.9314 0.9335 0.9344 0.9360
 0.9365 0.9373 0.9379 0.9384 0.9387 0.9394 0.9397 0.9400 0.9400 1.0000
 1.0000
  0.8660254       2000.000    
 0.0046 0.0111 0.0215 0.0393 0.0669 0.1047 0.1454 0.1887 0.2326 0.2718
 0.3079 0.3419 0.3765 0.4072 0.4392 0.4697 0.5033 0.5300 0.5600 0.5834
 0.6063 0.6301 0.6519 0.6731 0.6946 0.7159 0.7356 0.7533 0.7698 0.7840
 0.7985 0.8135 0.8262 0.8369 0.8481 0.8573 0.8649 0.8733 0.8811 0.8875
