 617166804  0.14
 617167715  0.14
 617168631  0.14
 617169607  0.14
 617170521  0.13
 617171436  0.12
 617172355  0.12
 617173326  0.11
 617174243  0.11
 617175159  0.11
 617176072  0.10
 617177048  0.10
 617177965  0.10
 617178878  0.10
 617179793  0.09
 617180774  0.09
 617181685  0.09
 617182596  0.09
 617183515  0.09
 617184490  0.08
 617185407  0.08
 617186321  0.07
 617187235  0.07
 617188212  0.07
 617189123  0.07
 617190045  0.07
 617190955  0.06
 617191931  0.06
 617192847  0.06
 617193762  0.06
 617194676  0.06
 617195653  0.06
 617196568  0.06
 617197482  0.06
 617198397  0.06
 617199374  0.06
 617200286  0.06
 617201203  0.05
 617202119  0.06
 617203096  0.06
 617204011  0.06
 617204922  0.05
 617205840  0.06
 617206822  0.05
 617221700  0.68
 617222614  0.39
 617223527  0.31
 617224445  0.28
 617225418  0.25
 617226337  0.23
 617227252  0.21
 617228167  0.19
 617229142  0.19
 617230059  0.17
 617230983  0.17
 617231887  0.15
 617232867  0.14
 617233782  0.14
 617234701  0.13
 617235608  0.12
 617236588  0.13
 617237499  0.11
 617238413  0.10
 617239329  0.10
 617240305  0.09
 617241220  0.09
 617242136  0.08
 617243050  0.09
 617244030  0.08
 617244942  0.08
 617245857  0.07
 617246771  0.07
 617247747  0.06
 617248661  0.07
 617249576  0.06
 617250491  0.06
 617251468  0.06
 617252383  0.06
 617253299  0.05
 617254213  0.05
 617255189  0.05
 617256104  0.06
 617299838  1.14
 617300756  1.54
 617301668  1.53
 617302585  1.48
 617303563  1.42
 617304477  1.37
 617305392  1.31
 617306307  1.25
 617307280  1.19
 617308198  1.15
 617309113  1.10
 617310028  1.06
 617314725  1.02
 617315640  0.97
 617316556  0.94
 617317469  0.91
 617318446  0.86
 617319362  0.84
 617320276  0.81
 617321188  0.77
 617322178  0.74
 617323082  0.72
 617323996  0.68
 617324913  0.66
 617325888  0.63
 617326803  0.62
 617327728  0.59
 617328634  0.58
 617329608  0.55
 617330525  0.53
 617331439  0.51
 617332354  0.50
 617333330  0.49
 617334244  0.47
 617335161  0.45
 617336075  0.44
 617337051  0.42
 617337965  0.40
 617338881  0.40
 617339795  0.38
 617340772  0.37
 617341684  0.36
 617342601  0.34
 617343517  0.33
 617344493  0.31
 617345407  0.30
 617346323  0.29
 617347238  0.28
 617348214  0.28
 617349129  0.27
 617350044  0.26
 617350960  0.25
 617351936  0.23
 617352850  0.23
 617353765  0.22
 617354680  0.21
 617355660  0.21
 617356571  0.20
 617357486  0.19
 617358403  0.18
 617359379  0.18
 617360292  0.18
 617361206  0.17
 617362121  0.17
 617363099  0.17
 617364013  0.16
 617364928  0.16
 617365843  0.16
 617366819  0.15
 617367734  0.14
 617368649  0.14
 617369564  0.14
 617370541  0.14
 617371455  0.13
 617372371  0.13
 617373287  0.12
 617374262  0.11
 617375176  0.11
 617376090  0.11
 617377006  0.10
 617377982  0.10
 617378897  0.10
 617379816  0.10
 617380727  0.09
 617381704  0.09
 617382618  0.09
 617383532  0.08
 617384448  0.08
 617385423  0.08
 617386340  0.08
 617387253  0.07
 617388169  0.07
 617389147  0.07
 617390064  0.07
 617390975  0.07
 617391890  0.07
 617392866  0.06
 617393781  0.06
 617394696  0.06
 617395613  0.06
 617396591  0.06
 617397502  0.06
 617398417  0.06
 617399332  0.05
 617400307  0.06
 617401225  0.06
 617402137  0.06
 617403053  0.05
 617407751  0.06
 617408665  0.05
 617409579  0.05
 617410494  0.05
 617411476  0.05
 617412385  0.05
 617413301  0.05
 617414216  0.05
 617415193  0.05
 617490948  1.09
 617491863  1.15
 617492839  1.11
 617493756  1.07
 617494695  1.03
 617495590  0.99
 617500287  0.95
 617501198  0.92
 617502115  0.88
 617503058  0.85
 617504006  0.81
 617504923  0.79
 617505839  0.76
 617506754  0.73
 617507732  0.71
 617508645  0.68
 617509560  0.65
 617510475  0.62
 617511450  0.62
 617512366  0.59
 617513281  0.56
 617514195  0.54
 617515176  0.52
 617516087  0.51
 617517010  0.49
 617517919  0.48
 617518893  0.45
 617519810  0.44
 617520725  0.42
 617521638  0.40
 617522614  0.40
 617523526  0.39
 617524446  0.38
 617525411  0.36
 617526337  0.35
 617527250  0.34
 617528169  0.33
 617529082  0.32
 617530056  0.31
 617530973  0.30
 617531886  0.29
 617532805  0.29
 617541221  1.52
 617542138  1.58
 617543053  1.53
 617543983  1.48
 617544949  1.42
 617545861  1.37
 617546778  1.32
 617547689  1.27
 617548667  1.22
 617549578  1.19
 617550500  1.14
 617551408  1.10
 617552390  1.06
 617553299  1.03
 617554216  0.98
 617555131  0.96
 617556107  0.94
 617557024  0.91
 617557941  0.86
 617558856  0.86
 617559826  0.83
 617560747  0.80
 617561660  0.77
 617562589  0.74
 617563549  0.73
 617564466  0.70
 617565386  0.67
 617566298  0.66
 617567272  0.63
 617568187  0.62
 617569105  0.61
 617570015  0.59
 617570991  0.57
 617571908  0.55
 617572839  0.53
 617573743  0.52
 617574716  0.50
 617575634  0.50
 617576546  0.47
 617577470  0.47
 617578442  0.45
 617579352  0.44
 617580270  0.42
 617581185  0.40
 617582159  0.40
 617583080  0.39
 617583989  0.38
 617584903  0.36
 617585886  0.36
 617587835  0.08
 617594273  0.29
 617607259  0.59
 617608235  1.52
 617609150  1.58
 617610065  1.53
 617610981  1.49
 617611956  1.44
 617612871  1.38
 617613787  1.33
 617614701  1.29
 617615678  1.25
 617616593  1.19
 617617512  1.16
 617618424  1.12
 617619403  1.08
 617620314  1.06
 617621234  1.01
 617622148  0.98
 617623129  0.96
 617624036  0.93
 617624949  0.90
 617625864  0.86
 617626845  0.85
 617627755  0.82
 617628675  0.79
 617629585  0.78
 617630567  0.74
 617631476  0.72
 617632392  0.70
 617633306  0.68
 617634283  0.65
 617635198  0.63
 617636113  0.62
 617637027  0.60
 617638005  0.59
 617638919  0.57
 617639838  0.56
 617640748  0.53
 617641724  0.51
 617642644  0.50
 617643556  0.49
 617644472  0.48
 617645450  0.46
 617646363  0.45
 617647275  0.39
 617648192  0.42
 617649168  0.40
 617650082  0.40
 617650998  0.39
 617651912  0.38
 617662159  1.41
 617663077  1.64
 617664055  1.63
 617664974  1.56
 617665890  1.51
 617666804  1.45
 617667772  1.40
 617668691  1.34
 617669603  1.29
 617670526  1.26
 617671493  1.21
 617672408  1.17
 617673327  1.13
 617674246  1.08
 617675214  1.04
 617676137  1.02
 617677049  0.98
 617678044  0.95
 617678936  0.92
 617679851  0.89
 617680767  0.86
 617681684  0.85
 617686395  0.82
 617687296  0.78
 617688209  0.76
 617689135  0.73
 617690102  0.71
 617691026  0.69
 617691934  0.67
 617692847  0.65
 617693823  0.63
 617694785  0.62
 617695679  0.60
 617696573  0.58
 617697550  0.57
 617698460  0.54
 617699384  0.52
 617700291  0.51
 617701271  0.50
 617702185  0.48
 617703099  0.47
 617704012  0.44
 617704987  0.43
 617705901  0.42
 617706817  0.40
 617707736  0.40
 617708708  0.39
 617709622  0.38
 617710538  0.37
 617711452  0.36
 617712432  0.34
 617713344  0.33
 617714260  0.33
 617715177  0.31
 617716151  0.31
 617717069  0.29
 617717981  0.29
 617718901  0.28
 617726334  1.14
 617727310  1.69
 617728228  1.71
 617729148  1.65
 617730061  1.59
 617731035  1.52
 617731961  1.47
 617732868  1.42
 617733780  1.38
 617734754  1.32
 617735670  1.28
 617736590  1.24
 617737499  1.18
 617738475  1.13
 617739392  1.08
 617740307  1.06
 617741225  1.03
 617742200  0.99
 617743115  0.96
 617744028  0.94
 617744943  0.90
 617745921  0.87
 617746833  0.85
 617747753  0.82
 617748719  0.79
 617749645  0.76
 617750557  0.74
 617751481  0.72
 617752388  0.70
 617753361  0.67
 617754276  0.65
 617755193  0.63
 617756108  0.62
 617757084  0.61
 617758001  0.58
 617758912  0.57
 617759829  0.54
 617760810  0.53
 617761720  0.51
 617762635  0.50
 617763552  0.48
 617764527  0.47
 617765442  0.46
 617766365  0.45
 617767271  0.43
 617768247  0.41
 617769160  0.40
 617770077  0.40
 617770990  0.39
 617771970  0.38
 617772888  0.37
 617773799  0.36
 617774713  0.34
 617811920  1.50
 617812897  1.92
 617813812  1.92
 617814727  1.86
 617815641  1.77
 617816620  1.72
 617817535  1.65
 617818452  1.60
 617819367  1.53
 617820350  1.48
 617821261  1.42
 617822174  1.38
 617823086  1.32
 617824067  1.29
 617824977  1.24
 617825894  1.19
 617826808  1.16
 617827783  1.11
 617828700  1.08
 617829619  1.05
 617830529  1.01
 617831513  0.98
 617832431  0.95
 617833337  0.92
 617834251  0.89
 617835226  0.86
 617836145  0.82
 617837060  0.81
 617837972  0.77
 617838948  0.74
 617839872  0.73
 617840783  0.70
 617841692  0.68
 617842672  0.66
 617843583  0.65
 617844504  0.62
 617845415  0.61
 617846391  0.59
 617847306  0.57
 617848224  0.56
 617849197  0.53
 617850115  0.52
 617851031  0.51
 617851944  0.49
 617852855  0.48
 617853842  0.46
 617854747  0.44
 617855666  0.44
 617856582  0.42
 617865909  1.34
 617866825  1.74
 617867741  1.73
 617872440  1.67
 617873353  1.60
 617874267  1.54
 617875182  1.48
 617876163  1.42
 617877073  1.38
 617877989  1.33
 617878910  1.29
 617879882  1.25
 617880797  1.19
 617881710  1.16
 617882622  1.13
 617883601  1.08
 617884514  1.05
 617885431  1.02
 617886350  0.98
 617887324  0.96
 617888235  0.92
 617889152  0.90
 617890066  0.87
 617891043  0.84
 617891957  0.81
 617892876  0.78
 617893787  0.76
 617894763  0.74
 617895681  0.72
 617896593  0.70
 617897513  0.67
 617898489  0.64
 617899398  0.63
 617900315  0.62
 617901232  0.60
 617902204  0.58
 617903121  0.57
 617904034  0.55
 617904955  0.53
 617905925  0.51
 617906839  0.51
 617907757  0.49
 617908670  0.48
 617929165  1.37
 617930087  1.46
 617930998  1.41
 617931972  1.19
 617932887  1.31
 617933803  1.28
 617935693  1.19
 617936607  1.16
 617937527  1.12
 617938440  1.08
 617939418  1.05
 617940364  1.01
 617941257  0.98
 617942163  0.95
 617943136  0.92
 617944052  0.89
 617944973  0.86
 617945884  0.85
 617946857  0.82
 617947775  0.79
 617948690  0.76
 617949603  0.74
 617950579  0.73
 617951493  0.71
 617952407  0.68
 617953323  0.66
 617954302  0.64
 617955217  0.62
 617956136  0.61
 617957045  0.59
 617958025  0.58
 617958935  0.55
 617959884  0.53
 617960766  0.53
 617965476  0.51
 617966378  0.51
 617967295  0.50
 617968208  0.48
 617969195  0.47
 617970101  0.45
 617971017  0.44
 617971929  0.43
 617972911  0.42
 617973826  0.40
 617974737  0.40
 617975663  0.38
 617976628  0.37
 617977541  0.36
 617985898  1.60
 617986815  1.69
 617987788  1.63
 617988706  1.55
 617989619  1.50
 617990533  1.44
 617991512  1.38
 617992427  1.32
 617993340  1.29
 617994258  1.25
 617995234  1.19
 617996148  1.16
 617997063  1.11
 617997978  1.08
 617998954  1.05
 617999867  1.01
 618000788  0.98
 618001697  0.95
 618002672  0.91
 618003590  0.89
 618004505  0.86
 618005420  0.84
 618006396  0.80
 618007322  0.79
 618008228  0.75
 618009139  0.73
 618010118  0.71
 618011030  0.69
 618011948  0.66
 618012860  0.64
 618013842  0.62
 618014753  0.62
 618015672  0.59
 618016592  0.56
 618017563  0.56
 618018479  0.53
 618019389  0.51
 618020305  0.51
 618021285  0.49
 618022195  0.48
 618023114  0.47
 618024027  0.45
 618025001  0.43
 618025921  0.43
 618026831  0.41
 618027750  0.40
 618028727  0.39
 618029637  0.38
 618037992  1.61
 618038907  1.80
 618039883  1.76
 618040800  1.69
 618041715  1.63
 618042627  1.58
 618043606  1.52
 618044519  1.46
 618045436  1.41
 618046351  1.37
 618047324  1.31
 618048242  1.27
 618049159  1.23
 618050072  1.19
 618051046  1.15
 618051963  1.11
 618052878  1.09
 618053793  1.05
 618058487  1.01
 618059403  0.98
 618060317  0.96
 618061232  0.93
 618062208  0.90
 618063124  0.86
 618064041  0.85
 618064963  0.83
 618065932  0.80
 618066848  0.78
 618067762  0.75
 618068683  0.73
 618069654  0.71
